T(K),Fc,X,m(mol/kg),cp(J/gK),cp_err(%),cpm(J/molK),cp_SMA_1K,std,std_%
200.0,0.8167571650472226,0.2837832214252322,23.26540667293356,3.782045137121779,1.6114646246024817,67.1801564297055,3.7804206744427398,0.22097656821395,5.842779771320184
201.0,0.815497244597982,0.28185519088317856,23.044204369012423,3.784906795438084,1.6084393913490702,67.23821283388905,3.7886086227094893,0.21308354474636187,5.62982277405588
202.0,0.8142268911830947,0.27991269711297245,22.825437995148622,3.80654405476764,1.599150623379266,67.62998122408383,3.8062721573467826,0.20866361170859923,5.481707520165205
203.0,0.8129094264809513,0.2779550086275582,22.602955861848496,3.7950448855867815,1.6034973179760015,67.43314199592301,3.794818783853799,0.21864830977498248,5.7614156450530505
204.0,0.8115636695167172,0.27598137234450526,22.380030839585974,3.7416129094196746,1.6222416595780629,66.49133695358337,3.7429592070970936,0.2206985112470619,5.8984859361438415
205.0,0.8101862815041665,0.27399101180313085,22.156478564418393,3.689918339087184,1.6385343785108182,65.5803729689422,3.6944955250254767,0.19926321204392503,5.400206555606837
206.0,0.8087970879694879,0.27198312530269514,21.935444230046198,3.7287077771932937,1.6244521629705824,66.27745208176601,3.7190758104545605,0.20929919503387268,5.61318310633123
207.0,0.8073755198197989,0.26995688395382705,21.713787800279942,3.7218596038705565,1.6258143287742202,66.16349000263091,3.7223349487145603,0.20513354466919986,5.511587391847633
208.0,0.8058768384612117,0.2679114296352212,21.484913724377854,3.7442446323650054,1.6154756731119237,66.56941526505265,3.7443721013977083,0.19534481969072656,5.217202369796533
209.0,0.804382275101975,0.26584587284749067,21.26143019047364,3.779367228653751,1.6012935575453422,67.20173563262573,3.7776516389540498,0.185486220315573,4.907864441149981
210.0,0.8028272262378139,0.2637592904559865,21.033734418797472,3.7895182825694547,1.5957552366986434,67.39011305219846,3.790549846457095,0.18121084129358825,4.781896478164491
211.0,0.8012283515199978,0.2616507233143531,20.804775755829255,3.784720619278987,1.5952342736064309,67.31309673612665,3.7857937052014727,0.17518751214800016,4.628809620863758
212.0,0.7996086197191073,0.25951917376060923,20.577808053635806,3.767109964238509,1.6000096615651926,67.00788904248371,3.7701448235067927,0.18650082584431338,4.95076670484221
213.0,0.7979192390772859,0.25736360297771854,20.34624551152766,3.758076729241003,1.6016006278819612,66.85556206437828,3.756681422215965,0.19519022280238515,5.193886045051736
214.0,0.7962041143504677,0.25518292821087923,20.116492088384753,3.746987887965415,1.603247531018976,66.66671160611192,3.7490506600346034,0.19186913445166123,5.120623289653724
215.0,0.7944122104544473,0.25297601983429524,19.882000396693517,3.7795004357414688,1.590844894259536,67.25380400985115,3.7736803393602543,0.20189414796163072,5.341820999738099
216.0,0.7925677344435708,0.2507416982609224,19.646146911696004,3.772522875422313,1.5915045687504223,67.13839097920358,3.7774555698135925,0.2044485381146014,5.419411488438344
217.0,0.7906917306648675,0.2484787306898044,19.412007207701006,3.8166176753352272,1.5744219423818435,67.93187655102507,3.8147257803426133,0.19982342303495768,5.235615406969116
218.0,0.788755753768126,0.24618582768714417,19.1761825740136,3.831110054132222,1.5673066551487274,68.19864966447766,3.8340198013292364,0.19391857034523807,5.061681016865547
219.0,0.7867256879686512,0.24386163959933677,18.935067510137486,3.866599192306049,1.5537435764121919,68.83969326460303,3.8672026120100402,0.2008916893121883,5.195565387587432
220.0,0.7846268530966403,0.241504752798992,18.691948907805706,3.8720455945538337,1.5497705400537896,68.9460606486312,3.8725341827759237,0.19819238938936046,5.118544824681944
221.0,0.782483474237364,0.23911368576862801,18.45010575778432,3.8772194662627384,1.5456552730479516,69.04743447458534,3.871125997865872,0.19274044573315186,4.971099712313547
222.0,0.780263887057765,0.23668688503148091,18.206179464993685,3.8497178404526604,1.5522108342537513,68.56709280562066,3.8497810567154875,0.19379157413300846,5.033916306713583
223.0,0.7779289499832004,0.23422272094499327,17.956541732869514,3.859713140099507,1.5467907167426442,68.75491833886112,3.855592247306446,0.18915636266407151,4.900788110361873
224.0,0.775508720066085,0.23171948338034123,17.70476786794165,3.848073302589867,1.5484416179887939,68.55768900501351,3.8460128076553244,0.17571608483376128,4.5663393344274175
225.0,0.7730305972663839,0.2291753773212247,17.45427871455746,3.850054186951266,1.5456865154052395,68.60305288226544,3.8501560567094146,0.17261384052405612,4.483413275301028
226.0,0.7704550283813333,0.22658851842753114,17.20136393235485,3.8597565552075026,1.540865068951637,68.78602162467172,3.8647809313011816,0.17498757445136726,4.533642781570711
227.0,0.767732957966154,0.22395692862492655,16.942033985060185,3.898734230346254,1.5265349434022026,69.49116298959348,3.8968679327349487,0.18488693196161998,4.742229683740197
228.0,0.7648960217709789,0.2212785318005776,16.679812627597762,3.901740967198198,1.5234940708676517,69.55546381236998,3.9048985606530078,0.18490992395199377,4.739164529540149
229.0,0.7619765715057281,0.2185511497087317,16.418415522829022,3.919750981118699,1.5172239386916233,69.88746925886528,3.9208417338180506,0.20577208142565598,5.2496212748425295
230.0,0.7588824950792553,0.215772498218633,16.15029151072511,3.933377449404503,1.5116625897821157,70.14168215579403,3.934196160639025,0.20643471753386217,5.24828141182117
231.0,0.755693287699597,0.2129401840720513,15.88286437452409,3.9364285351845054,1.5091920017355431,70.20722065952951,3.938259277288666,0.20683313855186364,5.2543349054390776
232.0,0.7535619630181447,0.21005170235943016,15.706340529593222,3.9290391322281994,1.5107098784536164,70.08290995761512,3.9381808089105803,0.19907622327128163,5.066791563320048
233.0,0.7519165646873307,0.20710443497312434,15.571674083950294,3.9412408514321444,1.5070544931370382,70.30618939274716,3.949581953742237,0.2044407733098103,5.187218467897536
