index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Fc
6392,108007.9,113.146002,109.637793,-6.061177,-5.109673,
6393,108024.8,113.174262,109.656104,-6.094345,-5.139215,
6394,108041.7,113.202292,109.674673,-6.110031,-5.152203,
6395,108058.6,113.231085,109.692969,-6.125414,-5.161791,
6396,108075.5,113.259467,109.711661,-6.141398,-5.181261999999999,
6397,108092.4,113.287329,109.730048,-6.159262,-5.200449,
6398,108109.3,113.315787,109.748267,-6.174324,-5.213434,
6399,108126.2,113.343985,109.767233,-6.189971,-5.227315,
6400,108143.1,113.371939,109.785834,-6.206877,-5.2399770000000006,
6401,108160.0,113.400687,109.804663,-6.232178,-5.261972,
6402,108176.9,113.429282,109.823218,-6.253747,-5.281466,
6403,108193.8,113.456839,109.842368,-6.272792,-5.297821,
6404,108210.7,113.484854,109.86138,-6.291526,-5.308616000000001,
6405,108227.6,113.512976,109.880103,-6.30591,-5.326795,
6406,108244.5,113.540503,109.899207,-6.325564,-5.346544,
6407,108261.4,113.568793,109.918494,-6.34147,-5.35791,
6408,108278.3,113.596396,109.937506,-6.358939,-5.368066000000001,
6409,108295.2,113.625082,109.956427,-6.373297,-5.375421,
6410,108312.1,113.652853,109.9755,-6.390443,-5.390502000000001,
6411,108329.0,113.680487,109.99549,-6.408475,-5.405854,
6412,108345.9,113.708838,110.014716,-6.427471,-5.429269,
6413,108362.8,113.736639,110.034064,-6.443034,-5.447703,
6414,108379.7,113.764395,110.053717,-6.468218,-5.469589,
6415,108396.6,113.79357,110.072409,-6.485358,-5.484671,
6416,108413.5,113.821509,110.092017,-6.498719,-5.492888000000001,
6417,108430.4,113.849829,110.112036,-6.512056,-5.49985,
6418,108447.3,113.877615,110.131171,-6.540659,-5.523929,
6419,108464.2,113.905539,110.150626,-6.560849,-5.544527,
6420,108481.1,113.934317,110.170248,-6.580715,-5.560489,
6421,108498.0,113.962851,110.18981,-6.594677,-5.572088,
6422,108514.9,113.99111,110.209769,-6.613584,-5.59511,
6423,108531.8,114.019293,110.229315,-6.627848,-5.608242000000001,
6424,108548.7,114.047247,110.249136,-6.636817,-5.616396999999999,
6425,108565.6,114.075217,110.268759,-6.648586,-5.6218,
6426,108582.5,114.103964,110.288596,-6.668723,-5.632798,
6427,108599.4,114.131903,110.30863,-6.687913,-5.64963,
6428,108616.3,114.160651,110.329092,-6.710489,-5.672937,
6429,108633.2,114.18891,110.348746,-6.730617,-5.686700999999999,
6430,108650.1,114.21723,110.369177,-6.745737,-5.70286,
6431,108667.0,114.245138,110.38909,-6.757777,-5.721788,
6432,108683.9,114.273612,110.409155,-6.767945,-5.7326820000000005,
6433,108700.8,114.302222,110.429404,-6.779032,-5.735257,
