T(K),Fc,X,m(mol/kg),cp(J/gK),cpm(J/molK),,
200.527655,0.929277357,0.282767645,23.1488645,5.949028399,105.6777553,,
200.5561125,0.929263741,0.282712762,23.14260062,5.533772672,98.30151774,,
200.5843185,0.929249896,0.282658353,23.13639174,6.519580726,115.8136996,,
200.6125625,0.929236506,0.282603859,23.13017416,5.438988198,96.61837877,,
200.6413485,0.929222608,0.282548308,23.1238369,5.344560923,94.94127268,,
200.669711,0.929208678,0.282493562,23.11759253,6.187049456,109.9076627,,
200.6980045,0.929195173,0.282438939,23.111363,5.376136861,95.50279135,,
200.726462,0.929181294,0.282383987,23.105097,5.752945961,102.1968281,,
200.754687,0.929167613,0.282329473,23.09888184,5.779902974,102.6760214,,
200.7828585,0.929153943,0.282275051,23.09267812,5.847407979,103.8755268,,
200.8109345,0.929140298,0.282220802,23.08649507,5.967716313,106.0130595,,
200.83943,0.929126704,0.282165731,23.08021927,5.009617877,88.9932719,,
200.8679525,0.929112635,0.282110596,23.07393717,5.870551447,104.2876424,,
200.8965325,0.929098998,0.282055338,23.06764203,4.850561398,86.16826292,,
200.9249025,0.929084857,0.282000474,23.06139279,6.277303853,111.5141179,,
200.952872,0.929071408,0.281946374,23.0552314,5.664685133,100.6314727,,
200.9812455,0.92905764,0.281891481,23.04898066,5.55159272,98.62273053,,
201.0096725,0.929043781,0.281836473,23.04271776,5.650684222,100.3833852,,
201.038035,0.929029944,0.281781577,23.0364687,5.73363358,101.8572872,,
201.066321,0.929016132,0.281726818,23.03023612,5.81157979,103.2423171,,
201.094565,0.929002353,0.281672129,23.02401243,5.790030532,102.8598195,,
201.1230225,0.928988565,0.281617015,23.01774132,5.344441742,94.94424128,,
201.1513845,0.928974561,0.281562074,23.01149087,5.94754509,105.6587325,,
201.179888,0.92896085,0.281506847,23.00520886,5.070046973,90.07017694,,
201.208422,0.92894669,0.28145155,22.99891975,5.930932308,105.3642746,,
201.236498,0.928932932,0.281397128,22.99273121,6.055939024,107.5853823,,
201.2648985,0.928919204,0.281342065,22.98647076,5.356838964,95.16598344,,
201.293238,0.928905112,0.281287109,22.98022338,6.214412481,110.4014044,,
201.3215505,0.928891427,0.281232193,22.97398156,5.44611671,96.752643,,
201.350336,0.928877344,0.281176348,22.96763507,5.326749673,94.63233939,,
201.378561,0.928863178,0.281121579,22.96141177,6.618871556,117.5878934,,
201.406622,0.928849629,0.281067116,22.95522425,5.623566771,99.90606944,,
201.434889,0.928835606,0.281012241,22.94899091,6.111326736,108.5717633,,
201.4633775,0.928821838,0.280956925,22.94270834,5.093084699,90.48230761,,
201.491759,0.928807581,0.280901804,22.93644897,6.206927617,110.2708766,,
201.5198505,0.928793901,0.280847235,22.93025317,5.544778124,98.50758717,,
201.5481365,0.928779913,0.280792277,22.92401408,5.74777842,102.1143788,,
201.576384,0.928766025,0.280737381,22.91778308,5.637530674,100.156046,,
201.604754,0.928752057,0.280682235,22.91152466,5.612193394,99.70622163,,
201.6332,0.928738031,0.280626929,22.90524908,5.623030501,99.89907142,,
201.6616575,0.928723971,0.280571589,22.89897055,5.67535561,100.8290031,,
201.6901155,0.928709917,0.280516236,22.89269151,5.635570084,100.1224878,,
201.7186305,0.928695839,0.28046076,22.88639947,5.543524992,98.48751338,,
201.7470115,0.928681711,0.280405532,22.8801366,5.903160641,104.8772144,,
201.775267,0.928667749,0.280350537,22.87390102,5.835674665,103.6785675,,
201.8036865,0.928653728,0.28029521,22.86762883,5.646633644,100.3203201,,
201.8320675,0.928639586,0.280239946,22.86136473,5.988880365,106.4011485,,
201.8604185,0.928625586,0.280184729,22.85510684,5.770204617,102.5163821,,
201.8887235,0.928611456,0.280129589,22.84885868,6.102009784,108.4117448,,
201.916922,0.928597485,0.280074644,22.84263363,5.965800339,105.992106,,
201.9450135,0.928583444,0.280019896,22.83643178,6.288939731,111.7335525,,
201.9734825,0.928569562,0.2799644,22.83014618,5.180793887,92.04577848,,
202.0018145,0.928555128,0.279909159,22.8238904,6.509914959,115.6602843,,
202.029818,0.928541365,0.279854546,22.81770674,5.745121167,102.0726751,,
202.058188,0.92852724,0.279799207,22.81144173,5.65176995,100.4144381,,
202.086741,0.928513095,0.279743498,22.80513588,5.229917586,92.91972659,,
202.1153815,0.928498771,0.279687606,22.79881026,5.322479548,94.56457506,,
202.1435645,0.928484521,0.279632594,22.79258527,6.031793009,107.1672972,,
202.172091,0.928470636,0.2795769,22.78628398,4.620223933,82.0881115,,
202.2007205,0.928456025,0.279520992,22.77995949,5.797654657,103.0080055,,
202.228781,0.928442019,0.279466183,22.77376028,5.691725399,101.1262595,,
202.257063,0.92842796,0.279410929,22.7675117,5.322467678,94.56586887,,
202.285502,0.928413715,0.279355355,22.76122799,5.335733957,94.80187778,,
202.3137115,0.928399481,0.279300218,22.75499456,5.743128862,102.0405311,,
202.3420545,0.928385448,0.279244808,22.74873119,5.087332226,90.38901078,,
202.370646,0.928371063,0.2791889,22.74241247,5.309023034,94.32819832,,
202.3993135,0.928356763,0.27913283,22.7360765,5.010689851,89.02784318,,
202.4274735,0.928342283,0.27907774,22.72985225,6.385570308,113.456504,,
202.4555115,0.928328476,0.279022877,22.72365453,5.26465055,93.54070222,,
202.4838815,0.928314101,0.278967351,22.71738298,5.703780309,101.3433492,,
202.51203,0.928299942,0.278912247,22.71115995,5.717082468,101.5800206,,
202.540461,0.928285772,0.278856577,22.70487402,5.21144047,92.59616734,,
202.568976,0.928271312,0.27880073,22.69856907,5.639880751,100.208958,,
202.597239,0.928257039,0.278745364,22.69231938,5.795930472,102.981965,,
202.625132,0.928242815,0.278690711,22.68615107,6.478507357,115.1103379,,
202.6535135,0.928228898,0.278635088,22.67987427,4.914575432,87.32262187,,
202.682124,0.928214162,0.278579003,22.67354637,6.028783858,107.1203237,,
202.7104175,0.928199996,0.278523528,22.66728813,5.527982737,98.22232862,,
202.7388175,0.928185563,0.27846783,22.66100586,5.826424533,103.5254351,,
202.766901,0.928171272,0.278412741,22.65479316,6.143138427,109.1532362,,
202.7952215,0.928157141,0.278357175,22.64852756,5.302928157,94.22441417,,
202.823649,0.928142591,0.278301385,22.64223783,5.844360981,103.8451286,,
202.851992,0.928128334,0.278245749,22.63596632,5.372801809,95.46656713,,
202.8804305,0.928113852,0.278189913,22.62967322,5.565939481,98.89864918,,
202.908938,0.92809948,0.278133928,22.62336437,5.178958832,92.02286216,,
202.9371285,0.92808491,0.278078553,22.61712522,6.16022635,109.4589634,,
202.9655825,0.928070842,0.278022648,22.61082727,4.660772158,82.81593896,,
202.9941735,0.928055985,0.277966461,22.60449851,5.89912135,104.8201533,,
203.0221045,0.92804176,0.277911558,22.59831539,5.996445745,106.5498249,,
203.050593,0.928027556,0.277855546,22.59200837,4.889821579,86.88668808,,
203.0792605,0.928012745,0.277799169,22.58566124,5.713871267,101.5294632,,
203.10739,0.927998341,0.277743838,22.57943275,6.003724588,106.6801903,,
203.1358325,0.92798406,0.277687878,22.57313447,5.158110904,91.65477454,,
203.164061,0.927969318,0.277632326,22.5668831,6.494757305,115.4060913,,
203.1925755,0.927955238,0.277576198,22.56056791,4.65792902,82.76754491,,
203.221434,0.927940185,0.27751938,22.55417603,5.818234423,103.3855497,,
203.249453,0.927925735,0.277464202,22.54796961,6.325667573,112.4026031,,
203.277712,0.927911522,0.277408538,22.54170955,5.375832899,95.52502383,,
203.306368,0.927896807,0.27735208,22.53536104,5.539879067,98.44033621,,
203.3346695,0.92788217,0.277296306,22.52909058,6.077013979,107.9852485,,
203.362738,0.9278678,0.277240979,22.52287126,5.987181958,106.3893206,,
203.391428,0.927853383,0.277184414,22.51651372,4.823118974,85.70476453,,
203.419737,0.927838357,0.277128587,22.51024012,6.745707799,119.8687317,,
203.447962,0.927824312,0.277072912,22.50398464,5.027493551,89.33698628,,
203.4764805,0.927809353,0.277016646,22.4976636,6.246273765,110.9946882,,
203.5048735,0.927794989,0.276960613,22.49136988,5.388444517,95.75159024,,
203.5331825,0.92778014,0.276904734,22.48509428,6.542646333,116.2619011,,
203.5613195,0.927765844,0.276849181,22.47885631,5.857463827,104.0866373,,
203.589861,0.927751154,0.276792816,22.47252816,5.879500883,104.4785725,,
203.6183645,0.927736422,0.276736513,22.46620792,6.085882388,108.1463164,,
203.646624,0.927721752,0.276680678,22.45994127,6.494763632,115.4125192,,
203.6747305,0.927707254,0.276625133,22.45370805,6.483817149,115.2183673,,
203.702963,0.927692723,0.276569326,22.44744638,6.298159979,111.9195717,,
203.7313485,0.927678076,0.276513203,22.44115027,6.204000816,110.2467001,,
203.7597835,0.927663368,0.276456969,22.43484266,6.144568098,109.1909184,,
203.7882755,0.927648651,0.276400609,22.42852188,5.957405605,105.8653248,,
203.8167865,0.927633865,0.276344197,22.42219637,5.995550545,106.5435203,,
203.84529,0.927619109,0.276287787,22.415872,5.887356026,104.6211963,,
203.8737435,0.927604312,0.276231463,22.4095582,5.970114138,106.092192,,
203.9020715,0.927589589,0.276175374,22.40327172,5.964361524,105.9903068,,
203.930476,0.927574903,0.276119119,22.39696774,5.637977469,100.1905891,,
203.958678,0.927560081,0.276063253,22.39070818,6.239351641,110.8777621,,
203.9871125,0.927545587,0.276006912,22.38439649,5.128150312,91.1312112,,
204.0153715,0.927530504,0.275950906,22.37812323,6.596708916,117.2290149,,
204.0434705,0.927516174,0.275895204,22.37188497,5.454051206,96.92334556,,
204.072157,0.927501238,0.275838323,22.36551574,5.438009913,96.63859357,,
204.1005425,0.927486277,0.275782026,22.3592128,6.072658988,107.9172589,,
204.1289925,0.927471636,0.275725587,22.352895,5.33835512,94.86824834,,
204.1574155,0.927456588,0.275669188,22.34658266,6.18060262,109.8362384,,
204.185862,0.927441956,0.275612729,22.34026456,5.356238395,95.18667083,,
204.213847,0.927426864,0.275557172,22.33404844,7.216586498,128.2476595,,
204.241877,0.927412696,0.275501513,22.32782179,5.327966795,94.68485663,,
204.2705785,0.927397537,0.275444507,22.32144542,5.877228715,104.4462932,,
204.2988495,0.927382647,0.275388342,22.31516414,6.24181472,110.9258373,,
204.327292,0.92736792,0.275331823,22.30884422,5.579894206,99.16289985,,
204.355765,0.927352831,0.275275229,22.30251697,6.189962084,110.0050583,,
204.3839595,0.927338052,0.275219176,22.29625106,6.138501482,109.0908766,,
204.412314,0.927323236,0.27516279,22.28994905,5.856709496,104.0833249,,
204.4407105,0.927308269,0.275106308,22.28363715,6.006003804,106.736876,,
204.468981,0.92729339,0.275050062,22.2773527,5.985723466,106.376804,,
204.497385,0.927278537,0.274993537,22.27103803,5.513799686,97.99020924,,
204.525858,0.927263497,0.27493686,22.26470745,5.576332037,99.10184533,,
204.5543885,0.927248551,0.274880056,22.25836352,5.16947917,91.87160933,,
204.5827585,0.927233431,0.274823557,22.25205473,5.701437573,101.3258647,,
204.6106745,0.927218636,0.274767949,22.24584634,5.928880782,105.3683189,,
204.639029,0.927203975,0.274711453,22.23953987,4.791382664,85.15293106,,
204.6677,0.927188697,0.274654313,22.23316244,5.253392768,93.36412747,,
204.6962225,0.927173682,0.274597455,22.22681747,5.005779195,88.9637907,,
204.724215,0.927158541,0.274541639,22.22058984,6.266440976,111.368902,,
204.7525775,0.927144068,0.274485072,22.21427932,4.283146596,76.12149967,,
204.7813975,0.927128515,0.274427578,22.20786644,5.317041802,94.49654002,,
204.809508,0.927113537,0.274371486,22.20161085,5.626726155,100.0006936,,
204.837748,0.927098716,0.274315121,22.19532589,5.100942578,90.6565265,,
204.866068,0.927083582,0.274258583,22.18902254,5.558785026,98.79385474,,
204.8944645,0.927068656,0.274201879,22.18270159,5.08942682,90.45245154,,
204.922831,0.92705342,0.27414522,22.17638675,5.8023267,103.1228865,,
204.951056,0.927038507,0.274088829,22.17010282,5.548792602,98.61722622,,
204.9792695,0.927023402,0.274032448,22.16382088,5.981718869,106.3118551,,
205.007548,0.927008481,0.273975923,22.15752389,5.544668709,98.54457303,,
205.035971,0.926993286,0.273919095,22.15119414,5.797266881,103.0342995,,
205.0642915,0.926978191,0.273862458,22.14488663,5.827541221,103.5726998,,
205.092486,0.926963086,0.273806058,22.1386066,6.079233671,108.0463718,,
205.1206995,0.926948106,0.273749607,22.13232175,5.761776133,102.4045234,,
205.1491535,0.92693296,0.27369266,22.12598274,5.546719106,98.58261987,,
205.177588,0.926917703,0.273635738,22.11964748,5.761446968,102.3993435,,
205.205687,0.926902558,0.273579474,22.11338638,6.247153384,111.0322595,,
205.234015,0.92688764,0.273522737,22.10707367,5.414275624,96.22962328,,
205.2626595,0.92687223,0.273465352,22.10068982,5.720323843,101.6694499,,
205.290766,0.926856952,0.27340903,22.09442527,6.57526356,116.8649909,,
205.31909,0.926842098,0.273352258,22.08811166,5.348943399,95.06938485,,
205.347746,0.926826567,0.273294807,22.08172342,5.94374642,105.6414585,,
205.3763375,0.926811337,0.27323747,22.07534896,5.523726192,98.17653274,,
205.4045015,0.926795854,0.273180976,22.0690692,6.838296323,121.541579,,
205.4324745,0.926781063,0.273124851,22.06283144,5.870630382,104.3429467,,
205.460631,0.926765765,0.273068344,22.05655216,6.386186199,113.5066607,,
205.489016,0.926750757,0.273011364,22.05022131,5.309752992,94.37468414,,
205.5175535,0.926735192,0.272954063,22.04385584,5.938593481,105.5519402,,
205.5456795,0.92672,0.272897574,22.03758155,6.020156095,107.001973,,
205.574019,0.926704858,0.272840642,22.03125902,5.487385507,97.53285273,,
205.602263,0.926689415,0.272783888,22.02495718,6.217954659,110.5183578,,
205.630503,0.926674356,0.272727127,22.01865562,5.491457728,97.60586938,,
205.6592125,0.926658896,0.272669407,22.01224867,5.282334604,93.88919987,,
205.687514,0.926643309,0.272612494,22.00593215,6.304894704,112.0647404,,
205.715922,0.92662827,0.272555352,21.99959124,5.072896117,90.16719237,,
205.7443645,0.926612547,0.272498125,21.993242,6.214341061,110.455944,,
205.7724405,0.92659745,0.272441622,21.98697395,5.740665587,102.0369964,,
205.80049,0.926582103,0.272385158,21.98071121,6.212594956,110.4256252,,
205.8286465,0.926567015,0.272328463,21.97442396,5.491738039,97.61308875,,
205.857619,0.926551531,0.272270111,21.96795385,4.619035793,82.10148775,,
205.886103,0.926535535,0.272212728,21.96159219,6.487144227,115.3067378,,
205.9139045,0.926520562,0.272156705,21.95538235,5.952652566,105.8066748,,
205.9423735,0.926505287,0.272099323,21.94902278,5.182533719,92.11833923,,
205.9709685,0.926489567,0.272041672,21.94263441,5.739338471,102.0157531,,
205.9993465,0.926474134,0.271984443,21.93629389,5.658112459,100.5723056,,
206.027533,0.926458629,0.271927586,21.92999552,6.156709073,109.4351614,,
206.055651,0.926443384,0.271870853,21.92371182,5.759727183,102.3791643,,
206.0841315,0.926427932,0.271813373,21.91734647,5.357842809,95.23598327,,
206.112505,0.926412271,0.271756095,21.91100439,5.902397924,104.9158292,,
206.140738,0.926396915,0.271699085,21.90469307,5.604815681,99.62659568,,
206.1689935,0.926381386,0.271642016,21.89837608,5.880733876,104.5314336,,
206.197226,0.926365985,0.271584978,21.89206359,5.714695883,101.5804021,,
206.225966,0.926350461,0.271526899,21.88563696,4.976504187,88.45912268,,
206.2541795,0.926334482,0.27146987,21.87932741,6.859723716,121.9344159,,
206.2821755,0.926319513,0.271413265,21.87306587,5.409506352,96.15651747,,
206.310698,0.926303752,0.271355581,21.86668591,5.77717995,102.692429,,
206.3393045,0.926288185,0.271297712,21.8602865,5.254039982,93.39365004,,
206.3676705,0.926272309,0.271240315,21.85394022,6.247810828,111.0588776,,
206.3957965,0.926256985,0.271183388,21.84764699,5.663409177,100.6710898,,
206.4241395,0.926241352,0.271126007,21.84130454,5.71363427,101.5642112,,
206.452578,0.926225768,0.271068418,21.83494006,5.355478857,95.19804044,,
206.4809635,0.926210008,0.27101092,21.82858678,5.703668817,101.3877384,,
206.509337,0.926194461,0.270953432,21.82223551,5.311960716,94.42509381,,
206.537451,0.926178693,0.270896455,21.81594167,6.18669258,109.9746349,,
206.5657865,0.926163411,0.270839014,21.80959757,4.820394731,85.68761004,,
206.5943245,0.926147376,0.270781147,21.80320747,5.678959134,100.9498353,,
206.6226525,0.92613185,0.270723691,21.7968637,5.141958953,91.40435979,,
206.651171,0.926116025,0.270665833,21.7904766,5.270267285,93.68550266,,
206.679476,0.926100266,0.270608393,21.78413664,5.54815218,98.62557512,,
206.707781,0.926084656,0.270550938,21.77779601,5.257535501,93.45979672,,
206.735983,0.926068875,0.270493677,21.77147777,5.751074424,102.2334544,,
206.764414,0.926053359,0.270435936,21.76510755,4.829001938,85.84260113,,
206.793036,0.926037301,0.270377791,21.75869384,5.387691466,95.77444805,,
206.8212955,0.926021551,0.270320367,21.75236067,5.571981251,99.05080751,,
206.849585,0.926005874,0.270262867,21.7460201,5.417070478,96.29734101,,
206.877699,0.925990069,0.270205709,21.73971819,6.020300985,107.0211074,,
206.9060805,0.925974566,0.270147991,21.73335563,4.948802037,87.97367986,,
206.9349655,0.925958441,0.270089234,21.72687948,5.033750113,89.48408388,,
206.9632745,0.925942355,0.270031633,21.72053178,6.095351896,108.3563494,,
206.991263,0.925926849,0.269974669,21.71425526,5.705546585,101.4271586,,
207.019358,0.925911099,0.269917473,21.70795418,5.940616767,105.6063343,,
207.0478575,0.925895454,0.269859438,21.70156168,4.9626675,88.22162613,,
207.0763265,0.925879229,0.26980145,21.69517532,5.995782773,106.5877311,,
207.10446,0.925863596,0.26974413,21.68886352,5.579081445,99.18030968,,
207.1325365,0.925847725,0.26968691,21.68256383,6.116221429,108.729499,,
207.160891,0.925832134,0.269629109,21.67620105,5.069058884,90.1141449,,
207.18965,0.925815929,0.269570467,21.66974679,5.315937532,94.50329749,,
207.218024,0.925799861,0.269512594,21.66337822,5.787574735,102.8881007,,
207.246241,0.925784066,0.269455026,21.65704418,5.561847713,98.87558561,,
207.2748245,0.925768153,0.269396695,21.65062716,5.008927028,89.04635281,,
207.30321,0.925751923,0.269338752,21.64425387,5.926114273,105.3520278,,
207.3312595,0.92573621,0.269281479,21.63795532,5.67819006,100.9448652,,
207.3595375,0.925720336,0.269223724,21.63160475,5.514052507,98.02721094,,
207.3878425,0.925704344,0.269165899,21.6252474,5.67318451,100.8565483,,
207.416285,0.925688418,0.269107777,21.61885845,5.295684429,94.1457546,,
207.444632,0.925672248,0.269049834,21.61249023,5.907107231,105.0158723,,
207.4729485,0.925656407,0.268991938,21.60612815,5.397326598,95.95337022,,
207.50165,0.925640249,0.268933238,21.59967882,5.241474404,93.18295302,,
207.530081,0.92562395,0.268875076,21.59328955,6.074933981,108.0005618,,
207.558165,0.925608075,0.268817608,21.58697754,6.040559234,107.3898,,
207.58647,0.925592146,0.268759672,21.58061513,5.695548753,101.2564987,,
207.614794,0.925575998,0.268701682,21.57424773,6.021706027,107.0553387,,
207.6431985,0.925560026,0.268643511,21.5678615,5.519846561,98.13348845,,
207.6717365,0.925543764,0.26858505,21.56144451,5.706171079,101.4463625,,
207.700003,0.925527617,0.268527129,21.55508784,6.001693945,106.7006295,,
207.7285025,0.92551164,0.268468715,21.54867803,5.221755439,92.83486767,,
207.756945,0.925495205,0.268410402,21.54228029,6.126073496,108.912632,,
207.7849945,0.925479271,0.268352879,21.53597023,6.051229226,107.5823659,,
207.813204,0.925463261,0.268295012,21.52962344,5.880223181,104.5424661,,
207.841421,0.925447122,0.268237114,21.52327423,6.096822964,108.3936798,,
207.8696425,0.92543108,0.26817919,21.51692326,5.90187777,104.928154,,
207.8981345,0.925414913,0.268120695,21.51051068,5.547348927,98.62539724,,
207.9265155,0.92539854,0.268062412,21.50412232,6.080107532,108.0975863,,
207.9548665,0.925382477,0.268004175,21.49773997,5.55444586,98.75223375,,
207.983069,0.925366114,0.267946226,21.49139031,6.360756667,113.0879726,,
208.011359,0.925350198,0.267888082,21.48502019,5.408600201,96.15989218,,
208.0399845,0.925333712,0.267829231,21.47857377,5.675151841,100.8992742,,
208.068358,0.925317389,0.267770883,21.47218333,5.812529348,103.3420736,,
208.096682,0.925301168,0.26771262,21.46580329,5.682762588,101.0352638,,
208.1251625,0.925284879,0.267654019,21.45938723,5.477707924,97.38987343,,
208.153372,0.925268455,0.267595959,21.45303146,6.244685771,111.0265817,,
208.1814865,0.925252454,0.267538079,21.44669635,5.696461164,101.2798302,,
208.2099175,0.925236116,0.26747953,21.44028915,5.646056574,100.3840031,,
208.2381655,0.925219727,0.267421343,21.43392244,6.090463183,108.2856878,,
208.26628,0.925203577,0.267363414,21.42758505,5.937390479,105.5644756,,
208.2947605,0.925187319,0.267304715,21.42116439,5.412844154,96.23857222,,
208.3234315,0.925170723,0.267245607,21.4147,5.633830198,100.167971,,
208.3515455,0.925154222,0.26718763,21.40836043,6.624087186,117.7748637,,
208.3797095,0.925138246,0.267129535,21.40200882,5.656596932,100.5734282,,
208.408419,0.925121663,0.267070297,21.3955334,5.665810332,100.737584,,
208.4368425,0.925105033,0.267011633,21.3891217,6.33062777,112.5583561,,
208.464957,0.925088757,0.26695359,21.38277894,6.331993705,112.5830179,,
208.493319,0.925072461,0.26689502,21.37637956,5.8455831,103.9349741,,
208.522009,0.925055875,0.266835756,21.36990537,5.631196865,100.1235093,,
208.550318,0.925039175,0.266777262,21.36351638,6.527263213,116.056091,,
208.5785395,0.925023007,0.266718933,21.35714635,5.7575709,102.3711455,,
208.607058,0.925006384,0.266659973,21.35070849,5.936458716,105.5521762,,
208.6350765,0.924989847,0.26660203,21.34438272,6.784394856,120.6291596,,
208.66297,0.924973783,0.26654433,21.33808441,6.172396835,109.7479625,,
208.6911915,0.924957368,0.266485935,21.33171126,6.067908209,107.8904703,,
208.7194965,0.924940898,0.26642735,21.32531845,5.939526701,105.6081378,,
208.7480915,0.924924362,0.266368148,21.31885935,5.455976784,97.01067735,,
208.776629,0.92490753,0.266309049,21.31241242,6.094721164,108.3683197,,
208.8047815,0.924891037,0.26625073,21.30605168,6.327237198,112.5029912,,
208.832972,0.92487463,0.266192316,21.29968156,6.116967104,108.7645974,,
208.8615095,0.924858069,0.266133166,21.29323222,5.668847658,100.7970157,,
208.8899825,0.924841232,0.266074133,21.28679664,6.219439796,110.5873954,,
208.918162,0.924824722,0.266015691,21.2804266,6.193714059,110.1303378,,
208.946513,0.924808205,0.265956877,21.27401699,5.805255615,103.2235129,,
208.975024,0.92479147,0.265897714,21.26757039,5.791882897,102.9860821,,
209.0036685,0.92477474,0.265838257,21.26109277,5.474734218,97.3471605,,
209.031916,0.924757824,0.265779607,21.25470412,6.552259537,116.5072102,,
209.060347,0.924741537,0.265720559,21.24827316,5.102271599,90.72495428,,
209.088885,0.92472438,0.265661272,21.24181716,6.277340453,111.6195708,,
209.116568,0.924707943,0.265603745,21.23555379,6.68061963,118.7908106,,
209.144787,0.924691768,0.265545087,21.22916835,5.114532996,90.94389472,,
209.173237,0.924674675,0.265485932,21.22272981,6.207037295,110.370598,,
209.2014565,0.924658205,0.265427239,21.21634262,5.647364855,100.4191064,,
209.22959,0.924641359,0.265368708,21.20997408,6.48624085,115.3360403,,
209.258225,0.924624966,0.265309117,21.20349118,4.785085143,85.08698268,,
209.287272,0.924607502,0.26524865,21.19691414,5.722966006,101.7644591,,
209.315529,0.924590597,0.265189811,21.19051514,6.365610401,113.192196,,
209.343634,0.924574043,0.265131271,21.18414975,6.076403109,108.0499248,,
209.3717105,0.924557293,0.265072774,21.17778999,6.46247319,114.9153664,,
209.400103,0.924540748,0.265013601,21.17135782,5.480776055,97.4592097,,
209.428471,0.924523599,0.264954462,21.16493036,6.520760711,115.9526204,,
209.456761,0.924507059,0.264895469,21.15851974,5.634064943,100.1856742,,
209.4849,0.924489977,0.264836773,21.1521425,6.84982342,121.8048601,,
209.5129035,0.924473593,0.264778343,21.14579515,5.923708072,105.3368548,,
209.5414165,0.924456647,0.264718833,21.13933147,5.814028448,103.3868579,,
209.569796,0.924439631,0.264659584,21.13289721,6.116738407,108.7701107,,
209.5983585,0.92442282,0.264599936,21.12642059,5.337427278,94.91243648,,
209.627152,0.92440556,0.264539787,21.11989073,5.530858365,98.35245152,,
209.655417,0.924388448,0.264480725,21.11347986,6.273745275,111.5632116,,
209.6835085,0.924371794,0.264422008,21.10710751,5.803860355,103.207806,,
209.7117525,0.924354864,0.264362955,21.10069972,5.925556298,105.3722355,,
209.740227,0.924338003,0.264303403,21.09423878,5.3284367,94.75417665,,
209.7686275,0.924320771,0.264243988,21.08779377,6.06459789,107.845504,,
209.7968735,0.924303974,0.264184878,21.08138296,5.6352167,100.2102465,,
209.8250315,0.924286902,0.264125936,21.07499127,6.254540269,111.223965,,
209.8533635,0.924270186,0.264066612,21.06855923,5.304109967,94.32286415,,
209.8818385,0.924252879,0.264006971,21.06209385,5.952389066,105.851559,,
209.9101985,0.924235966,0.263947553,21.05565372,5.516884657,98.10730267,,
209.93878,0.924218772,0.263887653,21.04916241,5.535229001,98.43386073,,
209.9673235,0.924201567,0.263827815,21.04267884,5.621502994,99.96842863,,
209.995724,0.924184393,0.263768259,21.03622688,5.851716817,104.062728,,
210.024161,0.924167334,0.263708608,21.02976576,5.60530043,99.68097761,,
210.052674,0.92415009,0.263648781,21.02328648,5.760485217,102.441034,,
210.080996,0.924132914,0.263589336,21.01684972,5.997563284,106.6574532,,
210.1090395,0.924115875,0.263530459,21.0104754,6.278862804,111.660311,,
210.1373615,0.92409901,0.263470979,21.0040369,5.371308834,95.52112912,,
210.1660005,0.924081609,0.263410815,20.99752544,5.546647595,98.63962192,,
210.1944565,0.924064335,0.263351018,20.99105469,5.669908174,100.8319909,,
210.2227215,0.924047129,0.263291605,20.9846265,5.932850627,105.5084429,,
210.25112,0.92403006,0.263231893,20.97816705,5.456795405,97.04271993,,
210.2794995,0.924012666,0.263172203,20.97171104,6.035967745,107.3429903,,
210.3078695,0.923995595,0.263112515,20.96525629,5.571285836,99.07947783,,
210.336056,0.923978186,0.263053195,20.95884241,6.553956884,116.5556495,,
210.364378,0.923961312,0.262993573,20.95239681,5.434329791,96.64451863,,
210.3929695,0.923943712,0.262933364,20.94588896,6.057631904,107.7297417,,
210.421263,0.923926485,0.262873766,20.93944805,5.999259253,106.6919999,,
210.449488,0.923909222,0.262814294,20.93302184,6.139113136,109.1795618,,
210.4780985,0.923892052,0.262753991,20.92650694,5.180057673,92.12379276,,
210.5063825,0.923874291,0.262694358,20.92006549,6.74193412,119.9011109,,
210.53455,0.923857494,0.262634953,20.91364968,5.388195785,95.82604252,,
210.56345,0.92383985,0.262573985,20.90706609,5.332276059,94.83187372,,
210.5919365,0.923822131,0.262513871,20.90057578,6.279091273,111.6708964,,
210.620095,0.923804965,0.262454431,20.89415929,6.046696984,107.5382327,,
210.648051,0.923787621,0.2623954,20.88778806,6.778081929,120.5460478,,
210.676064,0.923770679,0.262336232,20.88140295,5.993668019,106.5958564,,
210.7046935,0.923753239,0.262275743,20.87487639,5.552562368,98.75124811,,
210.7333035,0.923735513,0.262215276,20.86835335,5.992677188,106.5789753,,
210.7613755,0.92371807,0.262155929,20.86195206,6.56145645,116.6950376,,
210.7897265,0.923700979,0.262095973,20.85548623,5.391295719,95.88414225,,
210.818337,0.923683166,0.262035451,20.84896028,6.005847141,106.8143048,,
210.846457,0.92366573,0.261975947,20.8425453,6.381839173,113.5017307,,
210.8750765,0.923648494,0.261915368,20.83601543,5.098816718,90.68334699,,
210.903639,0.923630414,0.261854891,20.82949763,6.545437479,116.4121547,,
210.9313645,0.923613223,0.261796169,20.82316992,6.761223161,120.2503598,,
210.959725,0.92359615,0.261736083,20.81669637,5.273339684,93.78823451,,
210.988173,0.923578147,0.261675794,20.8102019,6.539551732,116.308672,,
211.016543,0.92356094,0.261615651,20.80372431,5.352147535,95.19051898,,
211.045018,0.923543005,0.261555267,20.7972218,6.208200695,110.4162193,,
211.073157,0.923525642,0.261495577,20.79079508,5.886018935,104.6864008,,
