T(K),Fc,X,m(mol/kg),cp(J/gK),cpm(J/molK),,
221.2100645,0.878478662,0.238606919,18.40068364,4.616737715,82.2194425,,
221.2385355,0.878443718,0.238538113,18.39371525,4.508092474,80.28489728,,
221.2667355,0.878408546,0.238469932,18.38681151,4.985141204,88.78103486,,
221.294993,0.8783742,0.238401584,18.37989202,4.401024679,78.37873427,,
221.3235095,0.878338817,0.23833258,18.37290739,4.585080057,81.65693682,,
221.3518335,0.878303762,0.238264013,18.36596822,4.620385751,82.28602924,,
221.3798605,0.878268783,0.238196135,18.35910014,4.915527391,87.54264851,,
221.4080985,0.878234394,0.238127718,18.35217867,4.209043497,74.96088059,,
221.436741,0.878198823,0.238058292,18.34515632,4.256050797,75.79835815,,
221.464989,0.878163361,0.237989792,18.33822899,4.727901462,84.20213804,,
221.4930635,0.878128698,0.237921684,18.33134252,4.528590151,80.65279408,,
221.521504,0.878093597,0.237852659,18.32436457,4.271738947,76.07865463,,
221.549828,0.878057954,0.237783888,18.31741348,4.731114985,84.26036507,,
221.5779975,0.878023072,0.237715462,18.31049861,4.523313,80.55976279,,
221.6065445,0.877987742,0.237646089,18.30348935,4.276003586,76.15550938,,
221.634909,0.877951847,0.237577131,18.29652316,4.870695643,86.74730219,,
221.6628765,0.877916902,0.237509109,18.28965278,4.904796151,87.35497464,,
221.691153,0.877881928,0.237440306,18.28270479,4.477341166,79.74226774,,
221.71971,0.87784614,0.23737079,18.27568613,4.507313831,80.27640656,,
221.7478985,0.877810392,0.237302142,18.26875631,4.958119977,88.30572655,,
221.7759155,0.877775455,0.237233883,18.26186696,4.69924575,83.69542027,,
221.804173,0.877740066,0.237165008,18.25491675,4.559830684,81.21270387,,
221.8326325,0.877704455,0.237095611,18.24791511,4.345665824,77.39863632,,
221.8611605,0.877668486,0.237026017,18.24089485,4.376595055,77.94981372,,
221.889359,0.877632629,0.236957197,18.23395394,4.692788098,83.58173368,,
221.917645,0.877597417,0.236888133,18.22698976,4.161810194,74.12495135,,
221.94628,0.877561267,0.236818188,18.21993788,4.154502388,73.9950908,,
221.974402,0.877525102,0.236749465,18.2130106,4.850773264,86.39658609,,
222.002331,0.877490175,0.236681185,18.20612914,4.42432274,78.80143166,,
222.0309165,0.877454426,0.23661127,18.19908417,3.978244588,70.85663611,,
222.059279,0.877417765,0.23654187,18.19209239,4.773463346,85.02064024,,
222.087397,0.877382508,0.236473039,18.18515913,4.349979581,77.47823385,,
222.1161005,0.877346393,0.236402743,18.17807972,4.025634658,71.70155985,,
222.1444475,0.877309575,0.236333291,18.17108646,4.879182623,86.9046569,,
222.17268,0.877274293,0.236264089,18.16411968,4.183044441,74.50581649,,
222.20097,0.877237692,0.236194716,18.15713696,4.795943333,85.42273481,,
222.2294335,0.877202191,0.236124887,18.15010962,3.956476427,70.47088904,,
222.257994,0.877165072,0.236054789,18.14305654,4.680818363,83.37286069,,
222.285847,0.87712925,0.235986398,18.13617643,4.971813816,88.55630251,,
222.3138545,0.877093864,0.235917598,18.12925643,4.516906684,80.45396474,,
222.3422705,0.877057574,0.235847764,18.12223371,4.436588869,79.02368134,,
222.3705985,0.877021069,0.235778116,18.11523096,4.65888127,82.98344306,,
222.3990235,0.87698493,0.235708199,18.10820243,4.319317009,76.93547311,,
222.427439,0.876948101,0.235638275,18.10117445,4.692968312,83.59126801,,
222.455679,0.876911911,0.235568752,18.09418808,4.58747117,81.71247619,,
222.483824,0.876875458,0.235499433,18.08722345,4.854359376,86.46665833,,
222.5118525,0.876839439,0.23543037,18.08028588,4.762026599,84.82234756,,
222.5405675,0.876803211,0.235359585,18.07317656,3.93471781,70.08641173,,
222.569109,0.876765345,0.235289196,18.06610836,5.025804045,89.521539,,
222.597195,0.87672949,0.2352199,18.05915118,4.549924301,81.04530961,,
222.625502,0.876692724,0.235150028,18.05213745,4.702665325,83.76633755,,
222.6536655,0.876656223,0.23508048,18.04515748,4.728519439,84.22720061,,
222.682072,0.876619753,0.235010301,18.03811548,4.348430739,77.45714644,,
222.71065,0.876582545,0.234939667,18.03102912,4.480850797,79.81622417,,
222.7389475,0.876545553,0.234869695,18.02401048,4.727325077,84.20694409,,
222.7670545,0.876508998,0.234800164,18.0170373,4.702852434,83.77135167,,
222.795693,0.876472425,0.234729286,18.00993042,3.93461482,70.08711129,,
222.824465,0.876434409,0.234658046,18.00278852,4.445454954,79.1870065,,
222.852696,0.876397411,0.234588114,17.99577908,4.628061245,82.44010789,,
222.880694,0.876360727,0.234518729,17.98882569,4.783392711,85.20738162,,
222.908848,0.876324261,0.234448927,17.98183175,4.468121207,79.59171579,,
222.9374775,0.876287093,0.234377914,17.97471784,4.223319422,75.23130928,,
222.9658725,0.876249306,0.234307451,17.96766033,4.888650567,87.08341296,,
222.994006,0.876212675,0.234237606,17.960666,4.630460489,82.48450425,,
223.022557,0.876175495,0.234166693,17.95356601,4.318998481,76.93660242,,
223.0509535,0.87613769,0.234096132,17.94650258,4.821565111,85.88943503,,
223.079329,0.876100838,0.234025592,17.93944251,4.307085813,76.72501675,,
223.107714,0.876063009,0.233954996,17.93237823,4.741859703,84.47027856,,
223.1359445,0.876026054,0.233884753,17.92535055,4.410698677,78.57137713,,
223.1640895,0.875988553,0.233814692,17.91834231,4.745138029,84.52935809,,
223.1925645,0.875951748,0.233743778,17.91125004,3.911740359,69.68358866,,
223.2212585,0.875913295,0.233672286,17.90410132,4.439344674,79.08263544,,
223.2496245,0.875875831,0.23360158,17.89703243,4.374267781,77.92366952,,
223.2776435,0.875838166,0.233531707,17.89004818,4.965882199,88.46310595,,
223.3056035,0.875801544,0.23346195,17.88307681,4.486015743,79.91499958,,
223.334164,0.875763958,0.233390663,17.87595383,4.153192974,73.98631455,,
223.362927,0.875725662,0.233318838,17.86877842,4.222096395,75.21409211,,
223.391381,0.875687456,0.233247752,17.86167819,4.577149226,81.53947588,,
223.419438,0.875649902,0.233177627,17.85467516,4.762114866,84.83488148,,
223.4475905,0.875612674,0.233107231,17.84764645,4.424033136,78.8124295,,
223.4759965,0.875574786,0.23303617,17.84055255,4.376230865,77.9611684,,
223.5045855,0.875536801,0.232964618,17.83341104,4.149727881,73.92639279,,
223.5332035,0.875498343,0.232892961,17.82626035,4.325106718,77.05104079,,
223.561581,0.875460199,0.232821873,17.81916784,4.46051331,79.46361021,,
223.5895405,0.875422304,0.232751802,17.81217795,4.87993868,86.93598173,,
223.6180615,0.875385201,0.23268029,17.80504577,3.686626455,65.6774246,,
223.646632,0.875345716,0.232608622,17.79789928,4.779001146,85.13848133,,
223.67438,0.875308401,0.232538986,17.79095668,4.776953148,85.10233591,,
223.7024655,0.875271047,0.232468471,17.78392776,4.321477285,76.98825747,,
223.731238,0.875232744,0.232396198,17.77672497,3.869594697,68.93813576,,
223.7599725,0.875193456,0.232323988,17.76952971,4.374911988,77.94085669,,
223.788262,0.875155172,0.232252863,17.76244397,4.43906673,79.08412242,,
223.816687,0.875117003,0.232181364,17.75532235,4.178068747,74.43462225,,
223.8450625,0.87507827,0.232109958,17.74821121,4.515711192,80.45023999,,
223.873217,0.875040153,0.232039075,17.74115354,4.50074809,80.18398888,,
223.901507,0.875001937,0.231967819,17.73406,4.363633928,77.74152147,,
223.930037,0.87496337,0.231895926,17.72690432,4.213129398,75.06047609,,
223.958529,0.87492442,0.231824095,17.71975622,4.454016058,79.35240329,,
223.986819,0.874885873,0.23175274,17.71265686,4.51596152,80.45634809,,
224.0150305,0.874847389,0.231681551,17.70557528,4.574463008,81.49894305,,
224.0434155,0.874808973,0.231609892,17.6984482,4.271097285,76.09447151,,
224.0718025,0.874769933,0.231538194,17.69131867,4.544719437,80.9696953,,
224.099995,0.874731429,0.231466955,17.68423605,4.524948583,80.6177829,,
224.1283995,0.874692836,0.231395147,17.67709823,4.282369039,76.29623033,,
224.1567275,0.874653668,0.2313235,17.66997767,4.676792684,83.32376654,,
224.1850075,0.874615202,0.231251941,17.66286724,4.383604506,78.10051935,,
224.213549,0.874576081,0.231179687,17.65568907,4.34455026,77.40502986,,
224.2417895,0.874536813,0.231108161,17.64858465,4.824186121,85.9508534,,
224.2700105,0.874498435,0.231036653,17.64148319,4.383597757,78.10136341,,
224.2984735,0.874459136,0.230964497,17.63431886,4.491895949,80.03121389,,
224.3269845,0.874420008,0.230892187,17.62714045,4.326969592,77.0930736,,
224.355429,0.87438049,0.230820011,17.6199768,4.602270135,81.99840819,,
224.3837855,0.87434146,0.230748026,17.61283333,4.468651925,79.61806817,,
224.4121895,0.874302099,0.230675886,17.60567591,4.545175848,80.98183161,,
224.4403915,0.874262853,0.230604226,17.59856742,4.733300667,84.33401602,,
224.4687595,0.874223966,0.230532111,17.59141511,4.29658769,76.5533439,,
224.4972325,0.874184174,0.230459695,17.58423433,4.576585289,81.5424676,,
224.5253185,0.87414491,0.23038823,17.57714918,4.834041657,86.13000212,,
224.5536465,0.874106108,0.230316116,17.57000101,4.259236229,75.88878388,,
224.582022,0.874066085,0.230243848,17.56283885,4.774215058,85.06475266,,
224.61039,0.874027065,0.230171564,17.55567658,4.261217941,75.92472236,,
224.6388935,0.873986975,0.230098902,17.54847808,4.576780981,81.54764157,,
224.66725,0.873947491,0.23002658,17.5413147,4.474682205,79.72880842,,
224.6956065,0.873907724,0.229954224,17.53414931,4.62422368,82.39364424,,
224.724108,0.873868153,0.229881465,17.52694526,4.346605176,77.44740731,,
224.7523195,0.873827892,0.229809411,17.5198125,5.096406371,90.80767058,,
224.7807545,0.873789048,0.229736753,17.51262122,4.080001508,72.69769121,,
224.809479,0.873748071,0.229663321,17.50535466,4.684116909,83.46220411,,
224.837246,0.873708326,0.229592303,17.49832835,5.393410674,96.10088402,,
224.8655935,0.873669954,0.229519766,17.49115315,3.882010938,69.17074505,,
224.8941735,0.873628487,0.2294466,17.48391705,5.0411209,89.82446397,,
224.9222875,0.873589374,0.229374593,17.47679692,4.531461795,80.74351232,,
224.950266,0.873549131,0.2293029,17.46970913,5.304335877,94.51529979,,
224.9788075,0.873510316,0.22922973,17.46247667,3.843111673,68.47876613,,
225.007378,0.873468391,0.22915645,17.45523479,5.293888013,94.32992673,,
225.0350195,0.873429407,0.22908552,17.44822642,5.117568624,91.18852451,,
225.0634065,0.873390024,0.229012643,17.44102701,4.27140249,76.11124483,,
225.0922265,0.873348838,0.228938619,17.43371569,4.544393311,80.975956,,
225.1204665,0.873308136,0.228866051,17.42654945,5.125205145,91.32574691,,
225.148602,0.873268508,0.228793716,17.41940771,4.74594434,84.56807038,,
225.1770845,0.873228015,0.228720455,17.41217583,4.684150198,83.46731006,,
225.20546,0.873187309,0.228647434,17.40496905,4.921788425,87.70217506,,
225.233578,0.87314703,0.228575042,17.39782563,5.052979936,90.04027241,,
225.2616635,0.87310697,0.228502699,17.39068845,4.964569648,88.46523508,,
225.2900315,0.873066695,0.228429594,17.38347742,4.650124469,82.86238443,,
225.31843,0.873025737,0.228356376,17.37625656,4.906299643,87.427637,,
225.3465485,0.872985285,0.228283845,17.36910485,5.007986518,89.24001391,,
225.374781,0.872945039,0.228210985,17.36192209,4.708611817,83.90564513,,
225.403391,0.872904169,0.228137116,17.3546412,4.465186282,79.56823308,,
225.4317995,0.872862746,0.228063731,17.34740948,4.989749394,88.91615902,,
225.4600625,0.872822365,0.227990688,17.34021273,4.652692849,82.91023803,,
225.4888575,0.872781269,0.227916234,17.33287838,4.219624966,75.19335903,,
225.5172465,0.87273926,0.227842794,17.32564534,5.173249977,92.18726406,,
225.5450345,0.872699244,0.227770875,17.31856339,5.011948389,89.31323966,,
225.5731795,0.872658881,0.227697997,17.3113884,4.650887883,82.87946476,,
225.601519,0.872617743,0.227624581,17.30416175,4.732788365,84.33929771,,
225.630015,0.872576724,0.227550723,17.29689307,4.46376432,79.54556874,,
225.658326,0.872535039,0.22747731,17.28966948,5.049505128,89.9840178,,
225.686463,0.872494466,0.227404313,17.2824882,4.749066931,84.6304541,,
225.7148325,0.872453192,0.227330677,17.27524549,4.738071069,84.43485951,,
225.7431225,0.872411851,0.227257213,17.26802096,4.838742082,86.22923189,,
225.7714525,0.872370716,0.227183609,17.26078411,4.634016661,82.5812529,,
225.7997555,0.872329164,0.22711004,17.25355205,4.823850258,85.96457624,,
225.827893,0.872288015,0.227036865,17.24636018,4.821001948,85.91417772,,
225.856339,0.872246854,0.226962853,17.23908734,4.368714221,77.85437276,,
225.88497,0.872204708,0.226888323,17.23176503,4.5556962,81.18690486,,
225.913136,0.87216291,0.226814968,17.22455953,5.040024139,89.81847412,,
225.9413095,0.872122033,0.226741558,17.21735001,4.588479745,81.77182739,,
225.9698815,0.872080119,0.226667074,17.21003636,4.516955966,80.49753764,,
225.9985525,0.872037976,0.226592295,17.20269519,4.467478626,79.61613386,,
226.026728,0.871995673,0.226518772,17.19547875,5.213240836,92.90695369,,
226.054486,0.871954896,0.226446304,17.18836718,5.045703636,89.9215894,,
226.082604,0.871913731,0.226372861,17.18116129,4.698521112,83.73465739,,
226.111197,0.871871798,0.226298141,17.17383149,4.374025115,77.95198846,,
226.1396625,0.871829133,0.226223718,17.16653221,4.852432261,86.47832323,,
226.167992,0.871787481,0.226149614,17.15926564,4.530912525,80.74865583,,
226.196457,0.871745122,0.226075119,17.15196215,4.642327209,82.73461055,,
226.2247185,0.871702972,0.22600112,17.14470871,4.800874551,85.56057199,,
226.2530675,0.87166112,0.225926856,17.13743066,4.513773735,80.44424051,,
226.281321,0.871618613,0.225852807,17.13017498,4.927990046,87.82675491,,
226.3095555,0.87157695,0.22577877,17.12292202,4.535003117,80.82327567,,
226.3378855,0.871534403,0.225704447,17.11564236,4.780503352,85.19896826,,
226.366137,0.871492359,0.225630294,17.10838072,4.625054422,82.42888063,,
226.3945545,0.871449949,0.225555669,17.10107422,4.537285207,80.86498165,,
226.4230025,0.871407311,0.225480926,17.09375768,4.577601096,81.5838542,,
226.4512845,0.871364711,0.225406583,17.08648167,4.783259992,85.2495534,,
226.4795555,0.871322473,0.225332233,17.0792063,4.632752567,82.56748985,,
226.507878,0.871279808,0.22525771,17.0719155,4.756180506,84.76765332,,
226.5362575,0.871237317,0.225183,17.06460783,4.582632107,81.67491396,,
226.564576,0.871194382,0.225108415,17.05731368,4.846261631,86.37387534,,
226.592858,0.871151977,0.225033889,17.05002674,4.620764258,82.35523619,,
226.621304,0.871109052,0.224958893,17.04269534,4.603165578,82.0419301,,
226.649634,0.871066054,0.224884167,17.03539162,4.761427843,84.86299204,,
226.677859,0.87102338,0.22480968,17.02811279,4.698425989,83.74046677,,
226.706345,0.8709806,0.224734468,17.02076442,4.321501887,77.02284689,,
226.734549,0.870937035,0.224659963,17.0134866,5.011671752,89.32424071,,
226.762461,0.870895012,0.224586193,17.00628197,4.657797872,83.01741185,,
226.790966,0.870852235,0.224510819,16.99892205,4.159170375,74.13053582,,
226.819317,0.870808309,0.224435815,16.99159967,4.860914574,86.63837229,,
226.8473265,0.870765901,0.224361677,16.9843633,4.610405011,82.1737715,,
226.87554,0.870722915,0.224286963,16.97707204,4.56940737,81.44339695,,
226.904036,0.870679786,0.224211463,16.96970552,4.231716345,75.4248457,,
226.9324345,0.870635836,0.224136184,16.96236196,4.705600716,83.87158087,,
226.9606385,0.870592904,0.224061383,16.95506647,4.475534282,79.77126997,,
226.98927,0.870549447,0.22398541,16.94765814,4.088918529,72.88060462,,
227.0177465,0.870505102,0.223909811,16.94028765,4.646732585,82.82340321,,
227.045979,0.870462019,0.223834821,16.93297807,4.376712362,78.0108957,,
227.0745415,0.870418321,0.223758918,16.92558078,4.178545351,74.47907402,,
227.1028425,0.87037412,0.223683671,16.91824896,4.752964581,84.71798152,,
227.1309015,0.870331125,0.223609031,16.91097762,4.541217735,80.94410126,,
227.1593785,0.870287567,0.22353324,16.90359569,4.212257594,75.08093787,,
227.187825,0.87024318,0.223457493,16.8962194,4.596955218,81.93829559,,
227.216029,0.870199613,0.223382354,16.88890373,4.529092475,80.72902582,,
227.244233,0.870155872,0.223307177,16.88158582,4.575654865,81.55933084,,
227.2722135,0.870112204,0.223232559,16.87432368,4.831166988,86.11410691,,
227.3004765,0.870069054,0.22315715,16.86698597,4.198561533,74.83842734,,
227.329184,0.870024405,0.223080516,16.85953055,4.248440815,75.72784715,,
227.3575425,0.869979769,0.223004775,16.85216346,4.714392629,84.03373615,,
227.3860385,0.869936101,0.222928628,16.84475836,4.094171496,72.97865412,,
227.4145725,0.86989093,0.222852341,16.83734107,4.681490544,83.44798784,,
227.442477,0.869847039,0.2227777,16.83008517,4.972387695,88.63363482,,
227.470885,0.86980373,0.222701673,16.82269607,4.005602835,71.40084562,,
227.4991765,0.869758159,0.22262592,16.81533498,5.134250916,91.51966983,,
227.5273135,0.869715112,0.222550543,16.80801182,4.192453,74.73214271,,
227.555798,0.869669918,0.222474196,16.80059591,4.613133069,82.23129219,,
227.584168,0.869625677,0.222398117,16.7932075,4.316377638,76.94182097,,
227.6124405,0.869580735,0.222322262,16.78584218,4.71447116,84.03842379,,
227.640528,0.869536695,0.222246864,16.77852278,4.532247045,80.79051311,,
227.668879,0.86949223,0.222170721,16.77113242,4.322621181,77.05411996,,
227.6974225,0.869447254,0.222094021,16.76368953,4.243517863,75.6443737,,
227.725712,0.869402073,0.222017965,16.75631056,4.641948267,82.74710077,,
227.7540325,0.869357793,0.221941787,16.74892119,4.185367986,74.60845293,,
227.782431,0.869312406,0.221865361,16.74150913,4.53662305,80.87028696,,
227.810858,0.869267772,0.221788818,16.7340873,4.161981982,74.1922241,,
227.8391595,0.869222186,0.221712574,16.7266959,4.727472388,84.27312399,,
227.8673155,0.869177843,0.221636684,16.7193402,4.37279721,77.95093324,,
227.895695,0.869132611,0.221560152,16.71192377,4.434022708,79.04270603,,
227.924189,0.86908745,0.221483272,16.70447507,4.228225491,75.37441264,,
227.9527325,0.869041743,0.221406218,16.69701105,4.373684355,77.96777775,,
227.9812285,0.868996314,0.221329253,16.68955707,4.294802942,76.56193069,,
228.009297,0.868950648,0.221253404,16.68221261,4.962921745,88.47263257,,
228.037287,0.86890648,0.221177729,16.67488638,4.399395954,78.42715442,,
228.0656665,0.868860956,0.221100961,16.66745587,4.43783009,79.1126602,,
228.0940655,0.868815431,0.221024101,16.66001788,4.403192602,78.49552769,,
228.12226,0.868769734,0.220947755,16.6526311,4.737480851,84.4552397,,
228.1504635,0.868724757,0.220871346,16.64523963,4.387005791,78.20765086,,
228.179171,0.868678921,0.220793531,16.63771367,4.042365864,72.06403712,,
228.2077145,0.868632208,0.22071612,16.63022829,4.596397638,81.94123214,,
228.2356665,0.86858679,0.220640274,16.62289569,4.829010635,86.08846162,,
228.2637465,0.868541877,0.220564042,16.61552719,4.414663348,78.70209149,,
228.29229,0.868495935,0.220486511,16.60803467,4.232299109,75.4513415,,
228.320561,0.86844941,0.220409681,16.60061129,4.879454595,86.98889343,,
228.34862,0.868404241,0.220333388,16.59324124,4.593723355,81.89535347,,
228.377154,0.868358292,0.220255763,16.58574402,4.260468862,75.95454249,,
228.4057965,0.868311467,0.220177802,16.57821585,4.448912534,79.31442218,,
228.434145,0.868265052,0.220100601,16.57076255,4.642996608,82.77488482,,
228.4623035,0.868219071,0.220023878,16.56335682,4.695489997,83.71109989,,
228.490521,0.868173163,0.219946954,16.5559332,4.567288121,81.42587846,,
228.5187475,0.868126877,0.219869966,16.54850483,4.700938291,83.80897126,,
228.5471385,0.868080827,0.219792488,16.54103076,4.370711429,77.92198758,,
228.5754725,0.868033889,0.219715126,16.53356928,4.838072322,86.25458099,,
228.6037375,0.867987913,0.219637912,16.52612357,4.549243501,81.10561446,,
228.632069,0.867941086,0.219560476,16.51865793,4.828309369,86.08128717,,
228.660206,0.867894779,0.219483532,16.51124115,4.883493713,87.0655226,,
228.688723,0.867848478,0.219405508,16.50372177,4.356756787,77.67492395,,
228.7172305,0.867800804,0.219327468,16.49620243,4.928076754,87.86115863,,
228.7456785,0.86775442,0.219249551,16.48869634,4.450032107,79.33860253,,
228.7742545,0.867706825,0.219171241,16.48115401,4.763067916,84.92002735,,
228.8026165,0.867659901,0.219093477,16.47366571,4.762082259,84.90283261,,
228.830862,0.867612897,0.219015992,16.46620575,4.927551217,87.85335725,,
228.8590605,0.867566244,0.218938596,16.45875577,4.812693422,85.80593715,,
228.8875375,0.86751928,0.218860393,16.45122977,4.526715609,80.70757511,,
228.915957,0.867471586,0.218782308,16.44371649,4.876369311,86.94199894,,
228.9442905,0.867424697,0.218704418,16.43622349,4.636607508,82.66759525,,
228.972729,0.867377171,0.218626198,16.42870026,4.737432524,84.46561617,,
229.0011965,0.867329814,0.218547856,16.42116688,4.606373383,82.12927805,,
229.0294045,0.867282072,0.218470188,16.41369973,5.0976447,90.88879854,,
229.0578255,0.867235467,0.218391892,16.40617371,4.300105353,76.66936121,,
229.086409,0.867186893,0.218313106,16.39860217,4.856832957,86.59600895,,
229.1147025,0.867139625,0.218235079,16.39110496,4.704163079,83.87432166,,
229.142929,0.867091904,0.218157195,16.38362306,4.978504121,88.7661658,,
229.171387,0.867044744,0.21807863,16.3760773,4.407585502,78.58710517,,
229.199759,0.866996124,0.218000262,16.36855186,5.090071292,90.75621206,,
229.2277625,0.866949136,0.21792287,16.36112171,4.894182358,87.26389013,,
229.25593,0.866901639,0.217844985,16.35364561,4.856033077,86.58407009,,
229.28434,0.86685398,0.217766387,16.34610265,4.57180442,81.51658174,,
229.3126815,0.866805543,0.217687936,16.33857538,4.96894829,88.59816896,,
229.341082,0.866757997,0.217609281,16.33102993,4.491718643,80.08935046,,
229.36986,0.866709238,0.217529537,16.32338163,4.420768319,78.8246347,,
229.398348,0.866660289,0.217450554,16.31580786,4.849010603,86.46081221,,
229.4264585,0.866612393,0.217372577,16.30833197,4.899972886,87.36989118,,
229.4549065,0.866564606,0.217293621,16.30076381,4.342941985,77.43799696,,
229.4831335,0.866515439,0.217215237,16.29325194,5.157376132,91.96039747,,
229.511429,0.866468287,0.21713662,16.28571934,4.193322872,74.77084577,,
229.5400125,0.866418762,0.217057161,16.27810752,4.690697519,83.63987903,,
229.5680355,0.866370504,0.216979218,16.27064246,4.901956553,87.40723159,,
229.596417,0.866322775,0.216900236,16.2630794,4.150923804,74.01583357,,
229.624575,0.866273166,0.216821834,16.25557338,5.179968551,92.36532174,,
229.6529275,0.866226085,0.216742848,16.24801299,3.86698386,68.95347367,,
229.6816275,0.86617568,0.216662851,16.24035735,4.663721389,83.16074639,,
229.709776,0.866127282,0.216584349,16.23284629,4.593949498,81.91698343,,
229.738167,0.866078652,0.216505128,16.22526799,4.331055837,77.22954724,,
229.766518,0.866029294,0.216425975,16.21769781,4.636195513,82.67104325,,
229.794579,0.865980678,0.216347591,16.21020256,4.699521562,83.80062797,,
229.8230765,0.865932199,0.216267944,16.20258816,4.024992866,71.77293788,,
229.8516525,0.865881946,0.216188035,16.19495018,4.574695364,81.57550598,,
229.8802095,0.86583307,0.216108135,16.18731469,4.034594314,71.94480797,,
229.9085715,0.865782755,0.216028738,16.17972876,4.846341235,86.42025658,,
229.936972,0.865734432,0.21594919,16.17212996,4.000451828,71.33662954,,
229.965779,0.865683854,0.215868459,16.16441976,4.303958915,76.74916637,,
229.9936455,0.865633988,0.215790322,16.15695876,5.338510892,95.19795688,,
230.0215325,0.865586566,0.215712086,16.14948978,4.318222956,77.00421596,,
230.049992,0.865536503,0.2156322,16.14186489,4.558082103,81.28184877,,
230.078257,0.865486955,0.215552817,16.13428953,4.610822073,82.22270653,,
230.106667,0.865437446,0.215472984,16.12667273,4.392181642,78.32414882,,
230.135165,0.865387261,0.215392859,16.11902971,4.533573984,80.84591726,,
230.1633915,0.865337315,0.215313455,16.11145693,4.817617493,85.91157411,,
230.191521,0.865287957,0.215234281,16.10390762,4.734796277,84.43502359,,
230.219815,0.865238225,0.2151546,16.09631157,4.678743442,83.4358214,,
230.248175,0.86518816,0.21507469,16.0886952,4.727521261,84.30606006,,
230.2763045,0.865138066,0.214995387,16.08113816,5.05563647,90.15776028,,
230.3046575,0.865088688,0.21491541,16.07351848,4.437525785,79.13528232,,
230.333319,0.865037673,0.214834518,16.06581323,4.607258207,82.16253527,,
230.3619235,0.864987073,0.214753742,16.05812064,4.481149687,79.91397632,,
230.390246,0.864936127,0.214673719,16.05050127,4.964792018,88.53935232,,
230.4181315,0.864886398,0.214594888,16.04299689,5.082956343,90.6470389,,
230.446116,0.864836878,0.214515734,16.03546332,4.856770396,86.61373853,,
230.474381,0.864786668,0.214435743,16.02785164,4.720677235,84.18709232,,
230.502539,0.864736019,0.214356012,16.02026617,5.014215821,89.42237683,,
230.531094,0.864686063,0.214275112,16.0125711,4.172327085,74.40867079,,
230.5596985,0.86463386,0.214194026,16.00486,4.933872312,87.99036572,,
230.5878185,0.864583595,0.214114271,15.99727689,4.836404583,86.25252658,,
230.6161505,0.864532996,0.214033869,15.98963398,4.648770407,82.90663721,,
230.644358,0.864481838,0.213953778,15.98202203,5.011952359,89.38407069,,
230.6728935,0.864431555,0.21387271,15.97431889,4.198007222,74.86837271,,
230.701527,0.864379082,0.213791318,15.96658659,4.851283993,86.51948714,,
230.7293365,0.864328313,0.213712225,15.95907421,5.32154372,94.90669285,,
230.757281,0.86427868,0.213632705,15.95152278,4.669325331,83.27512979,,
230.7857025,0.864227292,0.213551783,15.94383979,4.676199036,83.3981056,,
230.814141,0.864175802,0.213470768,15.93614953,4.676095353,83.39664355,,
230.8425105,0.864124217,0.213389905,15.92847524,4.780095575,85.25184872,,
230.870621,0.864072842,0.213309735,15.92086837,5.025583517,89.6304785,,
230.898751,0.864022064,0.213229466,15.91325359,4.734414465,84.43791332,,
230.9271515,0.863970484,0.21314838,15.9055629,4.63889241,82.73466926,,
230.955582,0.863918587,0.213067163,15.89786139,4.689237941,83.63297121,,
230.983633,0.863866761,0.212986986,15.89026003,5.162659641,92.07691181,,
231.0118965,0.863816115,0.212906156,15.88259843,4.377686293,78.07714036,,
231.040549,0.863763375,0.212824169,15.87482863,4.585462982,81.78327421,,
231.068728,0.863711169,0.212743491,15.86718455,5.002434228,89.22050898,,
231.097033,0.863660027,0.212662408,15.8595036,4.391175329,78.3188144,,
231.1254525,0.86360722,0.212580951,15.85178886,4.819143183,85.95223684,,
231.153872,0.863555522,0.212499448,15.84407141,4.357731834,77.7230585,,
231.182408,0.863502575,0.212417566,15.83631957,4.614133915,82.29654696,,
231.2104595,0.863450309,0.212337028,15.82869666,4.991189506,89.02202762,,
231.238551,0.863399011,0.212256331,15.82106022,4.534744904,80.88133138,,
231.2671365,0.86334646,0.212174169,15.81328674,4.303976453,76.76572588,,
231.29543,0.863293196,0.212092801,15.80558994,4.957704475,88.42603136,,
231.3233055,0.863241588,0.21201259,15.79800418,4.900929713,87.41379364,,
231.351841,0.863189736,0.211930434,15.79023609,4.077522467,72.72770799,,
231.3804935,0.863135536,0.211847895,15.78243335,4.76158801,84.92927326,,
231.408913,0.863083109,0.21176598,15.7746913,4.420079565,78.83838459,,
231.4373725,0.863029632,0.211683904,15.7669356,4.748575111,84.69796656,,
231.465367,0.862976915,0.211603124,15.75930391,5.124553815,91.40453422,,
231.4936225,0.862925035,0.211521545,15.75159835,4.461456718,79.57751908,,
231.5220895,0.8628712,0.211439308,15.74383234,4.901907094,87.43409781,,
231.550198,0.862818388,0.211358062,15.73616141,5.020779433,89.55481096,,
231.578377,0.862765755,0.211276566,15.72846851,4.838236906,86.29923305,,
231.606728,0.862712537,0.211194527,15.7207259,4.790667021,85.45113452,,
231.634938,0.862659116,0.21111285,15.71301906,5.029332967,89.70863907,,
231.6634755,0.862606287,0.211030177,15.70521994,4.321581812,77.08478671,,
231.6920915,0.862551486,0.21094723,15.69739656,4.883307069,87.10478913,,
231.7202705,0.862498216,0.210865503,15.68968987,4.878570916,87.02071657,,
