cp(J/gK),T(K),X
48.005128256056224,181.646429,0.31738861342866836
49.614964581091044,181.695082,0.3173022412836982
49.52989043672177,181.7435175,0.3172162495396558
49.022339968636636,181.792578,0.31712914228882516
49.76601268211645,181.8418105,0.31704172361874966
49.35864597319302,181.89108149999998,0.31695423046362287
50.90173384715004,181.93992500000002,0.31686749032442363
49.690328497053585,181.98857750000002,0.3167810832502682
49.89126429473901,182.0374855,0.3166942161711865
49.46194943995558,182.08615700000001,0.31660776286948983
48.41755462915682,182.135008,0.31652098436009257
47.466067894204265,182.1841455,0.3164336904054821
47.41354322283017,182.2330005,0.3163468917752315
45.69245985225244,182.2817675,0.3162602429122968
44.483002613747125,182.3308165,0.31617308629212576
43.08759287371529,182.379839,0.316085969973085
41.90240291047174,182.428618,0.31599927956351115
39.61817333616603,182.4774425,0.31591250142065175
38.29449653182902,182.526305,0.3158256487858255
36.36705946724594,182.575045,0.3157390068934401
34.64035410635954,182.623953,0.31565205925981427
32.83077227306219,182.6730905,0.3155646963929515
31.94011092865184,182.72202950000002,0.31547767916696356
30.25025499224619,182.7707775,0.31539099426206324
29.063304198163884,182.8196015,0.31530416684725016
27.23305591395638,182.8687385,0.3152167752877051
26.57302973307042,182.9178945,0.3151293423226238
25.539075896814918,182.9665665,0.31504276266666803
23.777052771859843,183.0157115,0.3149553339019541
23.60462240622966,183.06471499999998,0.31486814907209176
21.971023303359257,183.1135585,0.31478124109230615
21.472521687590138,183.16256199999998,0.3146940405106668
20.32786628278963,183.2114055,0.31460711668895985
19.652807799608635,183.26032500000002,0.3145200495820172
18.645484821662503,183.3092825,0.3144329067234393
18.33225480831867,183.35799250000002,0.31434619627633087
17.122641056763165,183.4067405,0.31425940999414037
16.530180825492206,183.45583950000002,0.31417199047246286
16.017391548735,183.5046715,0.3140850379526442
15.286136152688945,183.5534385,0.3139981927593664
14.509427294828226,183.602511,0.31391079496614555
14.014294032881585,183.651698,0.3138231845612785
13.575364231130804,183.700625,0.3137360285605098
13.086740762395682,183.7493805,0.31364916935927917
12.312760219453363,183.798434,0.3135617704265564
12.03475288699164,183.8475445,0.31347426098655934
11.47271060823703,183.8965555,0.31338691984559985
11.185424696874518,183.9454905,0.31329970510273697
10.68876506503929,183.994315,0.31321267822738624
10.348195702239238,184.0431695,0.3131255887388223
9.745443974122068,184.0922685,0.31303805411523555
9.694556922972833,184.1412075,0.3129507954125047
9.178500365909168,184.18994750000002,0.3128638822007027
8.91425468009589,184.238867,0.31277663947399376
8.50742489884265,184.28778699999998,0.31268938633777993
8.377145427195988,184.3365505,0.31260240279126356
7.852061829138147,184.385451,0.3125151652298184
7.714254376186402,184.43454200000002,0.3124275780431526
7.329869031372405,184.4836065,0.3123400282788102
7.145266231953786,184.53272850000002,0.31225236596872724
6.881148153018836,184.5817625,0.31216485070855554
6.6175586779427,184.63092999999998,0.31207708708323617
6.474910903642144,184.6800065,0.31198947573992797
6.330037359835765,184.7288235,0.31190231752343284
6.115167345333126,184.77752149999998,0.31181536163253987
5.734957442494159,184.82658199999997,0.31172774814750126
5.741289713526896,184.87570399999998,0.31164001439756284
5.4340763823868405,184.9246925,0.3115525086128321
5.265478632177442,184.9739555,0.3114645018866336
5.076959143404066,185.023306,0.3113763280998792
5.209658199931135,185.0720655,0.3112891996121167
4.8316555647205455,185.12069150000002,0.3112022990827109
4.6558962255464165,185.1698895,0.31111436548434757
4.6256792880218125,185.21898099999999,0.3110266113036499
4.460587565253269,185.2679695,0.3109390302839928
4.38400997700394,185.3168625,0.31085160901388553
4.247118297545529,185.36568699999998,0.31076429920296184
4.093843824784857,185.4146945,0.31067665100104624
4.081212128433485,185.46355699999998,0.31058925094234535
3.774018270785858,185.5126865,0.31050136197303213
3.9168592052826576,185.561713,0.31041364586852116
3.669252244217578,185.6105675,0.31032622610689886
3.610203711837503,185.6597275,0.31023824813760065
3.6354135471352023,185.70854450000002,0.3101508724763272
3.3268839730059745,185.757666,0.31006294013163327
3.394577458009884,185.806967,0.3099746746224731
3.3100082042892036,185.855925,0.30988701138986696
3.268630229097962,185.9048335,0.3097994249707791
3.115946610666688,185.953856,0.30971162247283796
3.2169785291606807,186.00271049999998,0.3096241089269099
2.9833975363034493,186.051596,0.30953652784342095
2.9704044581194,186.100821,0.3094483263207038
2.8803581387704296,186.150019,0.309360160868044
2.953417296218371,186.198912,0.3092725297310275
2.802624247848868,186.247725,0.30918502971672057
2.7988246671909685,186.2967435,0.309097148933842
2.7747597334528993,186.3456365,0.3090094807024631
2.591980200018683,186.3947665,0.3089213749248555
2.611288126833606,186.444079,0.3088329291049014
2.651165948335081,186.4930745,0.3087450391170651
2.5892523964599006,186.541872,0.3086574916257744
2.5741480193493844,186.5906775,0.30856991705215353
2.4160507927147634,186.63975749999997,0.308481837019514
2.4347531043989035,186.689005,0.3083934433075325
2.5035395763479027,186.7378905,0.30830568631688005
2.350320833638832,186.7867605,0.30821794410837033
2.264381212591793,186.8360995,0.3081293465484408
2.419718196811671,186.8851645,0.3080412276861559
2.2101891332448558,186.934237,0.30795308199686566
2.3865417623640237,186.983149,0.3078652112409547
2.1449230239340955,187.032126,0.30777721027590094
2.28676378240555,187.08129350000002,0.3076888534305503
2.204691349938326,187.1301595,0.3076010248341083
2.2799396436517205,187.17889250000002,0.307513421747466
2.1913240627328747,187.2275185,0.30742599746448457
2.093592971608555,187.2765985,0.30733774315351853
2.12203765466253,187.3256975,0.30724944075045657
2.0621806647457506,187.37478099999998,0.30716115223077683
2.0629087977890874,187.42396,0.30707267782995273
2.142518125034785,187.4728035,0.30698479296285697
2.0643986213053767,187.521525,0.30689711360392863
1.9407449947656852,187.570727,0.3068085552677695
2.145071102257978,187.61962749999998,0.3067205253236426
1.884545721840849,187.668669,0.306632227190506
2.007498029076035,187.718054,0.3065432959877511
2.0291767734902546,187.7668785,0.3064553596412801
1.9495840702565157,187.8158555,0.30636713410011845
2.020086713379678,187.86479400000002,0.30627896330544147
1.9146853831198432,187.91369450000002,0.3061908463215855
1.9347964747293587,187.962862,0.3061022333764652
1.9113220759332192,188.0119725,0.30601370823952173
1.8735580353306287,188.0611595,0.30592503018859313
1.8929470874425909,188.1103615,0.3058363099884022
1.9276654532055695,188.15939550000002,0.30574787762194594
1.7843189140903761,188.208716,0.3056589132774519
2.000063267863784,188.2577005,0.30557053977393706
1.8575480578957937,188.3064405,0.30548259223637003
1.827795505556175,188.355719,0.3053936575949514
1.9497764833998374,188.404692,0.3053052588672089
1.7285739816327115,188.453825,0.3052165558011081
1.9151724719586891,188.5030575,0.3051276574279067
1.8115239922953599,188.5520155,0.3050392390874289
1.9190780671442218,188.60092,0.3049509017403538
1.7839003544620504,188.649893,0.30486242493873444
1.828775156789141,188.69907999999998,0.30477354560961917
1.843891965175843,188.7480875,0.3046849747084017
1.7692042818104128,188.797194,0.3045962088733784
1.7966937508436123,188.84635,0.30450733743893554
1.759390071049728,188.8955175,0.304418429006816
1.9122181695633729,188.944407,0.30433000713503194
1.8174270466651725,188.9930405,0.3042420322294078
1.7326676726961032,189.0421815,0.30415312297286345
1.7767733698612185,189.091479,0.3040639140166163
1.7717747645974127,189.140608,0.3039749934176638
1.761163204894441,189.1897985,0.30388594487322473
1.7905367253376323,189.2389055,0.3037970308147545
1.7780938764810779,189.287928,0.3037082530684353
1.7067597498209657,189.337172,0.3036190573403537
1.8094805365113475,189.38627100000002,0.3035301073629859
1.8473508549046518,189.43499200000002,0.3034418254495251
1.7922238148697551,189.4837785,0.30335340807490524
1.7276143595007385,189.532847,0.3032644626199336
1.7913582597255564,189.5819265,0.30317548009833123
1.704350191830021,189.631113,0.303086286327195
1.7234023214043792,189.68048299999998,0.30299674235890367
1.8257617979338048,189.7294675,0.3029078802437448
1.717023312340709,189.77849,0.30281893183043257
1.6894535242868725,189.8278755,0.3027293071413234
1.846632586760524,189.876845,0.3026404198618886
1.7896994835292859,189.925612,0.30255188271842104
1.7119628276265992,189.9747185,0.3024627115591838
1.7892048231960715,190.02382899999998,0.3023735153539002
1.7141236348281417,190.072928,0.30228432218791224
1.8298628295715653,190.12185499999998,0.3021954236552707
1.6805819160346613,190.1709195,0.30210625735478447
1.7555074298785653,190.2201825,0.3020167121741332
1.6824912791367561,190.269434,0.3019271696551977
1.879493630473013,190.31827750000002,0.30183835082383775
1.777556779162291,190.3668235,0.30175005506441094
1.7140565907911651,190.41582699999998,0.3016609090201119
1.685018966301811,190.4651015,0.3015712514900341
1.8159137988716327,190.5140595,0.30148215141638535
1.6864390686106394,190.5630175,0.3013930329001158
1.6022138889701052,190.6126695,0.3013026321833789
1.8007503000593585,190.66196300000001,0.3012128652751353
1.627230863701974,190.71114949999998,0.3011232743722268
1.8975534643753056,190.76004999999998,0.3010341856697836
1.5519529692838685,190.809172,0.30094467455242824
1.8531989226936916,190.858366,0.30085501320179964
1.6958391518985854,190.9071525,0.30076607568231667
1.723366837888413,190.9563585,0.3006763542998291
1.7095409829423236,191.0053925,0.300586927370458
1.7038411721156608,191.054503,0.3004973416715283
1.6752736426420674,191.1037545,0.30040747934502454
1.7556826845373725,191.15278849999999,0.30031799447004737
1.5758607184215478,191.202147,0.3002278977854447
1.734661910316906,191.251601,0.3001376069740868
1.8559146273262999,191.3002075,0.30004884410053734
1.5357881472769828,191.34934850000002,0.2999590855389542
1.7716358597854633,191.39874500000002,0.29986884035094286
1.5944935289662567,191.4480155,0.2997788053695117
1.7631525985030614,191.49733600000002,0.29968865895332397
1.7358298171414621,191.5461905,0.29959934441276287
1.7070750248325621,191.595213,0.29950970279619005
1.6659938164273442,191.644457,0.29941963596493404
1.748512288917167,191.69356,0.2993298068073193
1.7146022459712118,191.74260199999998,0.29924006902453143
1.7715706417563184,191.791579,0.29915042994274893
1.6872091065755652,191.8405865,0.2990607147256151
1.6609666431087404,191.8899715,0.29897028781379414
1.722395523210103,191.93933750000002,0.2988798749253541
1.8238653136676728,191.988154,0.2987904479471167
1.714594868011493,192.036913,0.29870110589483573
1.7037108861665269,192.086069,0.29861101569458454
1.7509105662401805,192.1351795,0.29852098804013255
1.7097929009616508,192.1842635,0.2984309880755294
1.721755406147798,192.2333625,0.298340939642443
1.7851095160642794,192.2822595,0.298251240771152
1.6455765313472166,192.33138150000002,0.29816110806718493
1.6598631333191245,192.3808195,0.2980703741350342
1.7223152696524295,192.4300445,0.2979800097128912
1.756421921291067,192.4789835,0.2978901490628917
1.7032646065271602,192.5280175,0.29780009265448304
1.7736768747854879,192.57699050000002,0.2977101269054235
1.5965848233363829,192.6262155,0.29761967662232797
1.7419943531215256,192.6755855,0.2975289380816498
1.703656339006523,192.72461950000002,0.29743879538120943
1.6477753749814839,192.7739585,0.29734807007275227
1.7164592170284574,192.8232595,0.29725739261900547
1.7959230639122616,192.87206500000002,0.2971676047667162
1.6610935442921344,192.92112600000002,0.2970773249839993
1.7729849415751893,192.97019799999998,0.2969870029379181
1.689076683029871,193.01917500000002,0.2968968337168822
1.7211042768686202,193.0683885,0.29680620684389714
1.7584894846508863,193.117327,0.2967160642024128
1.7026863468377187,193.1663535,0.2966257372167761
1.764505986224933,193.215357,0.2965354302782959
1.5791948995126877,193.2646775,0.2964445165377736
1.7355852393623272,193.3141235,0.2963533486133522
1.6715458164062287,193.363291,0.29626267142773416
1.698343462497529,193.4125275,0.29617184417589787
1.703660307240471,193.46164950000002,0.29608120532139803
1.7458302437630138,193.510703,0.2959906700406615
1.7262787081668436,193.5596875,0.29590023927988407
1.624964383802966,193.608996,0.2958091872660086
1.765224932399316,193.65827050000001,0.29571817479638934
1.853942068955666,193.70682,0.2956284786450459
1.6936782891910314,193.755579,0.29553837259603216
1.6479729593465136,193.8050025,0.29544701512407157
1.7697764437597872,193.854132,0.2953561776431122
1.7492116365553534,193.9029715,0.2952658531016926
1.7238950016246422,193.95204,0.29517508162372746
1.702765502428101,194.0012345,0.2950840534202017
1.5937875906808718,194.0508105,0.2949922952789592
1.827178411117066,194.100012,0.29490120636927597
1.7412295230377717,194.1488325,0.2948107992005098
1.6412118444716797,194.19825600000001,0.2947192513381962
1.8024608472763806,194.24745000000001,0.29462810448731136
1.762881403166398,194.29625149999998,0.2945376610372285
1.6261545885233673,194.345595,0.2944461889023796
1.7765476224434842,194.3948845,0.2943547925033656
1.7918215698586606,194.4436895,0.2942642704311334
1.6607190162772352,194.49289149999998,0.2941729876964292
1.6963757427243609,194.5423035,0.29408129070768857
1.7619263366820364,194.5914215,0.2939901147580186
1.711179607697609,194.64052049999998,0.2938989495351737
1.848256111587799,194.6894175,0.2938081349187362
1.6455686046426372,194.7385355,0.2937168851979766
1.74582076613547,194.7879015,0.2936251497844274
1.700922934701227,194.8371605,0.29353358818227787
1.723291153868884,194.886534,0.29344178859076925
1.9032802629321648,194.93528600000002,0.29335111975856437
1.6748180623434035,194.9841445,0.2932602280720437
1.7479615982906866,195.0334455,0.29316848797510336
1.7739427693270142,195.0824495,0.293077275355201
1.6931707888046181,195.131602,0.29298576102946294
1.7370915977491237,195.1809295,0.29289389533344223
1.6835166452839203,195.23031450000002,0.2928018968380408
1.805830643167209,195.279421,0.29271039156903134
1.7803202127267796,195.32822249999998,0.2926194292870582
1.7288700893386184,195.37724550000001,0.2925280286268883
1.6245693796307128,195.4267375,0.29243572752132635
1.8713857354947012,195.475863,0.2923440839965664
1.6804864772460935,195.524771,0.2922528204796624
1.697286268822757,195.574225,0.29216051192495773
1.7507978351769735,195.6235035,0.2920685046803957
1.691593556007769,195.672713,0.29197660002041537
1.7696137027079912,195.7218575,0.2918847905058528
1.8032936606297294,195.770754,0.29179341818420723
1.644825410465059,195.8199865,0.2917013915951512
1.8215427253870105,195.86916200000002,0.2916094450434503
1.7125762663418014,195.91817350000002,0.29151777869661594
1.7202669010035456,195.967425,0.2914256368146017
1.7087551569815416,196.0167145,0.29133339700539407
1.8202632553470206,196.0657065,0.2912416872554462
1.6358980239951604,196.1149275,0.2911495219716202
1.8417241221589202,196.164084,0.2910574505154285
1.729356606162244,196.21297299999998,0.2909658533081351
1.7493089255182483,196.26216699999998,0.29087365762096357
1.757961618674276,196.3112545,0.2907816344162231
1.7947201733020877,196.36017049999998,0.29068990570200476
1.6702804089666197,196.409384,0.29059759181473854
1.7473202929441758,196.4588265,0.29050482072897194
1.6697272586448215,196.5082005,0.29041215044420354
1.8016117904305373,196.55738300000002,0.2903198119609466
1.7798581799712268,196.6063365,0.2902278759611337
1.8113579349090172,196.6552715,0.29013594725190167
1.7788139230058455,196.70412249999998,0.29004414889108865
1.7113838845450617,196.753298,0.2899517129659944
1.6635691468513047,196.8028625,0.2898585175497844
1.847729339135017,196.85196150000002,0.28976616933410976
1.7529761190156439,196.90078599999998,0.28967430963104157
1.59353220587634,196.9503885,0.28958095772930015
1.9568191840489935,196.999369,0.2894887482172787
1.636293899481055,197.048174,0.28939684113493525
1.6185633084433866,197.097998,0.28930298625222695
1.8453327825241341,197.147265,0.28921015184475635
1.7191332758890945,197.196215,0.2891178863620517
1.6687009825938448,197.2456075,0.2890247580404133
1.9450190832229937,197.2943785,0.28893277310400434
1.6422247719299747,197.34327150000001,0.28884052962795925
1.6717102524186487,197.3929005,0.28874686838369656
1.7234777260387986,197.442301,0.28865360907484827
1.8141022242242697,197.4912245,0.28856122137173357
1.7288273814874382,197.540148,0.2884688048461451
1.6103404762803706,197.58975850000002,0.2883750610651694
1.8357651312518988,197.6390445,0.2882819009516812
1.6620800718238689,197.6881205,0.2881891084782826
1.70592625176793,197.737551,0.28809561608404516
1.7461942396291559,197.786848,0.2880023464892161
1.7376765187957894,197.836031,0.2879092629438977
1.7286303745739666,197.8852025,0.2878161714911358
1.820610410061218,197.9341415,0.28772349066991065
1.661008922808552,197.9832825,0.2876303975715324
1.7658960132156334,198.032568,0.28753700072988775
1.7322330322753803,198.0816745,0.2874439131348599
1.7729538283421624,198.1307815,0.2873507946053143
1.6985154107342177,198.179961,0.28725750846565534
1.700733980827428,198.2293725,0.28716375180744175
1.7966659849780917,198.278498,0.2870705074880219
1.7039760379281457,198.327639,0.28697720340550553
1.769892428069172,198.37681800000001,0.2868837967095241
1.8115543712735793,198.42567300000002,0.2867909751401742
1.798197089699947,198.4745395,0.28669810147864216
1.6635151625858982,198.52385600000002,0.28660434181990724
1.7638097980573915,198.573237,0.2865104285065866
1.780196432047025,198.62223649999999,0.2864172099639471
1.6890424444114338,198.671465,0.28632352481620826
1.7903064417722279,198.7206745,0.28622984474510116
1.8050912727458504,198.7695295,0.28613680871466174
1.6171961518848312,198.81896799999998,0.28604263016498443
1.8410382497617714,198.8683035,0.28594861631446733
1.791025745413002,198.91713950000002,0.2858555232291448
1.7569366808616682,198.9662615,0.2857618536815409
1.7207576305850287,199.015509,0.28566791325019764
1.744716247452176,199.0648445,0.2855737731795261
1.8016118540810306,199.1139705,0.28548000118303835
1.7585329275409654,199.16305799999998,0.2853862710132848
1.797953380655732,199.2121795,0.2852924441580526
1.7063248307156271,199.26144599999998,0.28519830834075616
1.7953679528193793,199.3107435,0.28510408113261015
1.7853989973463387,199.359713,0.28501044893438093
1.698846240480787,199.408999,0.2849161793580289
1.8689149904165816,199.4580445,0.28482233762390863
1.715444019610236,199.50703249999998,0.2847285737981889
1.6644837948768358,199.5567115,0.2846334545304721
1.876131209356297,199.605845,0.28453934709247436
1.770474030682413,199.654654,0.2844458289750872
1.7213588580016899,199.70394,0.28435136426933205
1.8942753548925662,199.752833,0.28425762030767576
1.6790973535984772,199.8019205,0.2841634707750354
1.7428818223270603,199.8514465,0.284068446963186
1.8272691151967115,199.900454,0.28397438503204353
1.7531354970635047,199.949435,0.28388034113352323
1.8060618465408687,199.99852600000003,0.2837860530198693
1.6807007306219108,200.04785,0.28369128401705984
1.7812494255258264,200.09720099999998,0.28359642957622927
1.8369659423828644,200.1461165,0.28350237897177155
1.6202485907514501,200.1955585,0.2834072823739017
1.7987296914753534,200.2451,0.28331196034663425
1.8833385081242138,200.2938675,0.28321809418634086
1.6575123610266498,200.343085,0.28312332822496344
1.9427721108142686,200.39209599999998,0.2830289261888152
1.6656392665791926,200.4410995,0.2829345049129588
1.7351058071320795,200.490786,0.28283873313780183
1.8125074500195684,200.53995350000002,0.28274392748804
1.6631111000058358,200.5893425,0.2826486603436328
1.7833419679426652,200.638865,0.282553100991439
1.7326473207041,200.68810100000002,0.28245805994458795
1.8378124620580703,200.7372305,0.28236319007377936
1.7307927032195858,200.786387,0.28226823358681935
1.860528962431302,200.83535999999998,0.28217359719027163
1.7820139901450045,200.8842185,0.28207914777652426
1.7658489595047675,200.933367,0.28198410312820016
1.712450804248483,200.98271,0.281888647326593
1.6983875591016127,201.032244,0.28179278664429547
1.806592647747728,201.0814765,0.281697474223682
1.651319446464963,201.13081599999998,0.2816019193447742
1.8523369191040995,201.17996449999998,0.2815066991424465
1.7773703764939945,201.2287695,0.281412109557872
1.7509036524528487,201.277907,0.28131684035318794
1.7072493656592698,201.32725399999998,0.28122112933385895
1.7233890394035825,201.3766235,0.28112533885708557
1.8696822895355207,201.4255125,0.28103044529269106
1.5909752821701209,201.4747945,0.2809347531852521
1.753498358289362,201.5243855,0.2808384247854626
1.814059286037357,201.57333599999998,0.2807433047324004
1.854916418574746,201.621985,0.28064873522880907
1.5312254981700093,201.671496,0.2805524538292216
1.7629803612306592,201.7213235,0.2804555199481804
1.7924675061154876,201.7703385,0.2803601303920699
1.691106047895189,201.8196015,0.2802642218286343
1.842133475204533,201.8687005,0.28016859618705964
1.6467182612464049,201.917937,0.2800726662048035
1.8359645687673842,201.967238,0.2799765737979851
1.7376986393465859,202.0162795,0.2798809506037508
1.770826275580079,202.065535,0.2797848733343422
1.7912845836209872,202.1146,0.279689130888952
1.6981484552508226,202.1639085,0.27959287623807655
1.726790900288777,202.2134115,0.27949620444956824
1.7986564005846761,202.2625905,0.2794001281320932
1.8216866784765506,202.3114685,0.27930460297259607
1.8019307568271097,202.3603385,0.2792090566056971
1.662961471190548,202.4096965,0.27911251866175624
1.732428356033955,202.45925749999998,0.2790155456842772
1.8943411357483995,202.5081395,0.278919863884838
1.6112104934825122,202.557364,0.2788234740722828
1.8953159718370602,202.60652,0.2787271806497959
1.7781562071203338,202.65520700000002,0.278631768699802
1.6459318251187105,202.7047025,0.2785347342230722
1.6941626586848206,202.7544845,0.27843709922248483
1.8974092285514408,202.803515,0.27834089992796046
1.742992869038895,202.8523585,0.2782450297763319
1.7759680789618153,202.90153750000002,0.27814846294090567
1.6836757789641812,202.9508955,0.2780515060304766
1.7844085077795668,203.000235,0.27795454672639647
1.7857880679505727,203.04925,0.27785818667559375
1.69804864817862,203.098551,0.27776122563199085
1.801426560760593,203.14779149999998,0.2776643447051945
1.837175870850354,203.1966425,0.27756819164533664
1.6732990168227162,203.2458595,0.2774712793441343
1.8734182598599518,203.294943,0.27737459099155004
1.686523114965466,203.3439885,0.27727793857730426
1.6964803330007252,203.3935035,0.27718032137936227
1.7396816726954127,203.442904,0.2770828902156779
1.7776858646422429,203.492083,0.2769858564308352
1.622829129121314,203.541617,0.2768880822933091
1.7861104879655643,203.5911585,0.27679025319329653
1.9148153014914864,203.6397805,0.2766942006790205
1.6521347620426894,203.6888145,0.2765972949000926
1.7161570440018603,203.73852,0.2764990216007804
1.7632864794231655,203.787863,0.2764014246427731
1.7680910094725422,203.83700399999998,0.2763041871657257
1.7942268686200924,203.88603849999998,0.27620712048348195
1.7381308218447176,203.935225,0.27610971273126955
