index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Fc,Fc_err
10343,183053.4,238.227953,232.91366,-24.134941,-24.412367,0.7487477034070672,3.6013830601033803e-07
10344,183071.1,238.257563,232.943114,-24.138773,-24.422985,0.7486415512254052,3.606616666429474e-07
10345,183088.8,238.286395,232.97291,-24.143533,-24.425649,0.7485340094439129,3.611923604651679e-07
10346,183106.5,238.316508,233.002768,-24.131661,-24.427553,0.7484260850786975,3.617254300536388e-07
10347,183124.2,238.345728,233.032706,-24.119975,-24.417549,0.7483177115506326,3.6226120980753507e-07
10348,183141.9,238.374815,233.061842,-24.111921,-24.409665999999998,0.7482120870125879,3.627838728315069e-07
10349,183159.6,238.404501,233.091292,-24.122367,-24.423306,0.7481051692180454,3.633134123548487e-07
10350,183177.3,238.433276,233.121191,-24.136381,-24.452602,0.7479964616111183,3.6385230617330677e-07
10351,183195.0,238.46271,233.151183,-24.160588,-24.485479,0.7478872538006108,3.643941796083183e-07
10352,183212.7,238.491774,233.180361,-24.184833,-24.515937,0.7477808538055524,3.649226014701412e-07
10353,183230.4,238.520762,233.209578,-24.212095,-24.569054,0.7476741569200805,3.6545297321666226e-07
10354,183248.1,238.549513,233.239283,-24.242353,-24.643483,0.7475655188669509,3.6599348468557835e-07
10355,183265.8,238.579417,233.268908,-24.275066,-24.710729999999998,0.7474570132904613,3.665338294545073e-07
10356,183283.5,238.608191,233.298552,-24.304751,-24.756249999999998,0.7473482777011511,3.6707581407835477e-07
10357,183301.2,238.637972,233.328795,-24.332518,-24.786444,0.7472371791824031,3.676300873167726e-07
10358,183318.9,238.66762,233.358187,-24.361078,-24.813278999999998,0.7471290460238666,3.6817006171530053e-07
10359,183336.6,238.696532,233.387854,-24.390187,-24.837073,0.7470197400043253,3.687163903642876e-07
10360,183354.3,238.726744,233.417631,-24.423254,-24.861428,0.7469098655195185,3.692660632825806e-07
10361,183372.0,238.755381,233.447275,-24.457077,-24.888807000000003,0.7468003190163967,3.69814597722673e-07
10362,183389.7,238.785689,233.476706,-24.487132,-24.905056,0.746691398582591,3.703604946059258e-07
10363,183407.4,238.814543,233.506022,-24.511904,-24.912626000000003,0.746582743836982,3.709055530487504e-07
10364,183425.1,238.84421,233.535879,-24.52249,-24.916204,0.7464719195299144,3.7146200282389685e-07
10365,183442.8,238.874148,233.564921,-24.509713,-24.900573,0.7463639607816027,3.720045577138009e-07
10366,183460.5,238.903525,233.595168,-24.4965,-24.888091000000003,0.746251354934476,3.7257098489673623e-07
10367,183478.2,238.933718,233.624522,-24.493524,-24.889809,0.7461419096041003,3.7312202105788117e-07
10368,183495.9,238.963309,233.653563,-24.494527,-24.895694000000002,0.7460334719210454,3.7366847682740456e-07
10369,183513.6,238.9928,233.683867,-24.509052,-24.915666,0.7459201488527679,3.7424007581776664e-07
10370,183531.3,239.022837,233.713316,-24.518526,-24.927380000000003,0.7458098569361848,3.7479689912744973e-07
10371,183549.0,239.052195,233.743174,-24.523072,-24.936995,0.7456978656258048,3.753628213254423e-07
10372,183566.7,239.081549,233.772082,-24.531061,-24.954769000000002,0.7455892763870922,3.7591205048759235e-07
10373,183584.4,239.11151,233.801707,-24.534487,-24.970996999999997,0.745477828904286,3.7647624706593774e-07
10374,183602.1,239.140303,233.83166,-24.514504,-24.953063,0.7453649773687381,3.7704807809291196e-07
10375,183619.8,239.170321,233.861266,-24.503408,-24.94194,0.7452532646774017,3.776146605960484e-07
10376,183637.5,239.199736,233.890292,-24.495737,-24.928396,0.7451435774674613,3.781714757455923e-07
10377,183655.2,239.230044,233.920012,-24.500859,-24.918781999999997,0.7450311000146157,3.7874297426077064e-07
10378,183672.9,239.259753,233.949694,-24.506735,-24.917089,0.7449185966455026,3.7931513141575834e-07
10379,183690.6,239.288855,233.979666,-24.516179,-24.919342,0.7448048215569628,3.7989429085838466e-07
10380,183708.3,239.319262,234.009196,-24.530359,-24.922939,0.7446925543494337,3.8046630224108924e-07
10381,183726.0,239.348948,234.038004,-24.543257,-24.946561,0.7445828690783557,3.810256636871401e-07
10382,183743.7,239.378714,234.067496,-24.555363,-24.969200999999998,0.7444704123796125,3.815996778011588e-07
10383,183761.4,239.408556,234.097254,-24.571223,-24.987109,0.7443567695949986,3.821802792014495e-07
10384,183779.1,239.438746,234.126726,-24.600106,-25.014648,0.7442440485158667,3.8275670111165283e-07
10385,183796.8,239.468455,234.15639,-24.634067,-25.043494000000003,0.744130421341838,3.8333829027736854e-07
10386,183814.5,239.498686,234.186537,-24.651411,-25.052709,0.7440147670717854,3.839308047037804e-07
10387,183832.2,239.528685,234.216162,-24.672549,-25.073822,0.7439009411471512,3.8451449363430257e-07
10388,183849.9,239.558043,234.245226,-24.684856,-25.085917,0.7437891024711876,3.8508851518681553e-07
10389,183867.6,239.58763,234.275545,-24.698417,-25.095119,0.7436722565233567,3.8568879123790367e-07
10390,183885.3,239.617648,234.30432,-24.706777,-25.096106,0.74356119243975,3.8625988735274674e-07
