NH3-H2O 4wt%  Specific Heat - Large HF,,,,
Creation Date : 6/27/2022 10:38:41 AM,,,,
User : admin,,,,
,,,,
HeatFlow :,,,,
 Initial Mass : 4745.9 mg,,,,
 Molar Mass : 17 g/mol,,,,
,,,,
Index,Time(s),Furnace Temperature(K),Sample Temperature(K),HeatFlow(mW)
406,4698,279.393975,290.899893,83.078694
407,4709.6,279.310928,290.845322,83.394136
408,4721.2,279.228905,290.7901,83.704829
409,4732.8,279.145779,290.734721,84.016448
410,4744.4,279.063066,290.678748,84.326435
411,4756,278.980787,290.622914,84.633159
412,4767.6,278.898272,290.567118,84.942857
413,4779.2,278.815913,290.511126,85.247079
414,4790.8,278.733594,290.45468,85.550528
415,4802.4,278.650862,290.398272,85.856604
416,4814,278.568445,290.342242,86.15974
417,4825.6,278.486421,290.285853,86.46036
418,4837.2,278.403217,290.22921,86.762601
419,4848.8,278.320997,290.171854,87.06425
420,4860.4,278.239209,290.115271,87.360336
421,4872,278.157303,290.058726,87.660269
422,4883.6,278.074945,290.001311,87.958073
423,4895.2,277.993275,289.944331,88.251203
424,4906.8,277.910287,289.886027,88.545194
425,4918.4,277.828028,289.828673,88.835154
426,4930,277.746929,289.771534,89.128937
427,4941.6,277.664905,289.713963,89.419168
428,4953.2,277.582704,289.656825,89.709752
429,4964.8,277.501212,289.598521,90.000306
430,4976.4,277.419444,289.540099,90.287456
431,4988,277.337046,289.482073,90.578072
432,4999.6,277.255652,289.423157,90.865522
433,5011.2,277.17408,289.365151,91.151541
434,5022.8,277.09306,289.305722,91.434625
435,5034.4,277.011666,289.247788,91.71587
436,5046,276.929563,289.189005,91.998445
437,5057.6,276.847599,289.130698,92.274442
438,5069.2,276.767208,289.0716,92.554011
439,5080.8,276.685165,289.012187,92.829676
440,5092.4,276.604243,288.952813,93.106242
441,5104,276.522553,288.894388,93.377554
442,5115.6,276.441041,288.834185,93.650471
443,5127.2,276.360699,288.775147,93.922443
444,5138.8,276.279324,288.715852,94.191709
445,5150.4,276.198657,288.6564,94.462938
446,5162,276.117655,288.596218,94.727703
447,5173.6,276.036713,288.536548,94.993141
448,5185.2,275.955397,288.476464,95.256406
449,5196.8,275.874612,288.416577,95.518307
450,5208.4,275.793414,288.356019,95.779106
451,5220,275.713002,288.29558,96.036462
452,5231.6,275.632315,288.235674,96.291543
453,5243.2,275.551569,288.174959,96.547098
454,5254.8,275.471001,288.114322,96.796793
455,5266.4,275.390274,288.054239,97.046289
456,5278,275.309725,287.993464,97.299022
457,5289.6,275.228763,287.93263,97.543466
458,5301.2,275.147997,287.871698,97.790047
459,5312.8,275.067684,287.810726,98.03251
460,5324.4,274.98739,287.749201,98.276456
461,5336,274.906566,287.688171,98.512235
462,5347.6,274.826076,287.626863,98.750503
463,5359.2,274.745683,287.56601,98.987722
464,5370.8,274.665684,287.50415,99.224742
465,5382.4,274.585155,287.443375,99.457169
466,5394,274.505451,287.380963,99.690861
467,5405.6,274.424862,287.319242,99.921898
468,5417.2,274.344509,287.257718,100.151046
469,5428.8,274.264785,287.195679,100.378386
470,5440.4,274.18514,287.133405,100.604909
471,5452,274.105495,287.072039,100.831371
472,5463.6,274.025516,287.009843,101.052416
473,5475.2,273.946401,286.947155,101.275281
474,5486.8,273.866186,286.885493,101.495114
475,5498.4,273.786463,286.823435,101.714163
476,5510,273.706542,286.76053,101.930736
477,5521.6,273.627388,286.697763,102.146463
478,5533.2,273.547901,286.635074,102.362039
479,5544.8,273.468393,286.572997,102.573762
480,5556.4,273.388885,286.509105,102.786429
481,5568,273.310302,286.447522,102.997646
482,5579.6,273.230676,286.384379,103.205255
483,5591.2,273.151563,286.320842,103.40964
484,5602.8,273.073109,286.257404,103.615968
485,5614.4,272.99393,286.195267,103.819738
486,5626,272.915322,286.131612,104.0206
487,5637.6,272.836595,286.06843,104.220217
488,5649.2,272.758065,286.004979,104.422681
489,5660.8,272.679869,285.942215,104.618497
490,5672.4,272.600553,285.878979,104.818928
491,5684,272.522435,285.815211,105.013708
492,5695.6,272.444003,285.751325,105.209241
493,5707.2,272.365728,285.687596,105.398349
494,5718.8,272.287395,285.624537,105.590192
495,5730.4,272.209414,285.560454,105.780108
496,5742,272.130668,285.496804,105.966701
497,5753.6,272.053198,285.433844,106.153414
498,5765.2,271.975198,285.369839,106.334031
499,5776.8,271.896786,285.305144,106.518239
500,5788.4,271.818609,285.241317,106.701334
501,5800,271.740786,285.177076,106.881373
502,5811.6,271.662865,285.112814,107.056932
503,5823.2,271.585277,285.049007,107.235066
504,5834.8,271.507454,284.98445,107.408631
505,5846.4,271.430102,284.919874,107.581363
506,5858,271.352573,284.85585,107.755624
507,5869.6,271.274809,284.791135,107.924262
508,5881.2,271.19785,284.726953,108.093897
509,5892.8,271.120007,284.662613,108.262379
510,5904.4,271.04293,284.597918,108.430403
511,5916,270.965814,284.532593,108.593842
512,5927.6,270.888442,284.468095,108.758596
513,5939.2,270.811287,284.403715,108.922846
514,5950.8,270.734799,284.338292,109.079249
515,5962.4,270.657368,284.27344,109.242751
516,5974,270.580252,284.208922,109.401357
517,5985.6,270.503823,284.144405,109.557392
518,5997.2,270.42708,284.078626,109.711693
519,6008.8,270.350219,284.013892,109.865712
520,6020.4,270.273849,283.948527,110.020897
521,6032,270.196831,283.883339,110.175034
522,6043.6,270.120657,283.818488,110.326025
523,6055.2,270.043561,283.752826,110.474542
524,6066.8,269.967544,283.687245,110.624988
525,6078.4,269.891745,283.6219,110.774043
526,6090,269.815156,283.557343,110.918485
527,6101.6,269.739392,283.491071,111.060741
528,6113.2,269.663274,283.425154,111.207689
529,6124.8,269.58702,283.35975,111.346927
530,6136.4,269.511707,283.294385,111.48496
531,6148,269.435962,283.228527,111.626926
532,6159.6,269.35955,283.163281,111.764827
533,6171.2,269.28404,283.097226,111.899553
534,6182.8,269.208904,283.031329,112.036205
535,6194.4,269.13314,282.965609,112.172511
536,6206,269.057944,282.900087,112.305156
537,6217.6,268.981924,282.834308,112.439426
538,6229.2,268.906356,282.768046,112.569954
539,6240.8,268.831494,282.70282,112.70072
540,6252.4,268.756063,282.63663,112.834435
541,6264,268.680495,282.57046,112.96136
542,6275.6,268.605947,282.50423,113.0899
543,6287.2,268.530359,282.43741,113.217675
544,6298.8,268.455929,282.371357,113.34275
545,6310.4,268.380184,282.306014,113.467405
546,6322,268.305557,282.239193,113.594032
547,6333.6,268.230381,282.172551,113.717173
548,6345.2,268.156089,282.107068,113.839132
549,6356.8,268.080814,282.040327,113.958144
550,6368.4,268.006306,281.97465,114.07913
551,6380,267.931993,281.908204,114.196931
552,6391.6,267.856935,281.841737,114.311973
553,6403.2,267.782465,281.775113,114.425302
554,6414.8,267.70778,281.708746,114.535661
555,6426.4,267.633585,281.642201,114.645712
556,6438,267.559253,281.576464,114.756725
557,6449.6,267.485254,281.50927,114.868145
558,6461.2,267.410941,281.443158,114.977686
559,6472.8,267.336707,281.3762,115.087199
