279.7,4.196645207
279.8,4.196426268
279.9,4.196209627
280,4.195995287
280.1,4.195783254
280.2,4.195573533
280.3,4.195366126
280.4,4.19516104
280.5,4.194958278
280.6,4.194757844
280.7,4.194559744
280.8,4.194363981
280.9,4.19417056
281,4.193979486
281.1,4.193790762
281.2,4.193604394
281.3,4.193420385
281.4,4.19323874
281.5,4.193059464
281.6,4.192882561
281.7,4.192708035
281.8,4.192535892
281.9,4.192366134
282,4.192198767
282.1,4.192033795
282.2,4.191871223
282.3,4.191711055
282.4,4.191553295
282.5,4.191397948
282.6,4.191245019
282.7,4.191094511
282.8,4.190946429
282.9,4.190800778
283,4.190657563
283.1,4.190516786
283.2,4.190378454
283.3,4.19024257
283.4,4.190109139
283.5,4.189978165
283.6,4.189849653
283.7,4.189723603
283.8,4.18959998
283.9,4.18947874
284,4.189359835
284.1,4.189243218
284.2,4.189128842
284.3,4.189016661
284.4,4.188906627
284.5,4.188798694
284.6,4.188692813
284.7,4.188588939
284.8,4.188487024
284.9,4.188387019
285,4.188288879
285.1,4.188192555
285.2,4.188098
285.3,4.188005166
285.4,4.187914005
285.5,4.18782447
285.6,4.187736512
285.7,4.187650085
285.8,4.187565139
285.9,4.187481627
286,4.1873995
286.1,4.187318711
286.2,4.187239211
286.3,4.187160952
286.4,4.187083885
286.5,4.187007961
286.6,4.186933133
286.7,4.186859351
286.8,4.186786568
286.9,4.186714733
287,4.186643798
287.1,4.186573715
287.2,4.186504434
287.3,4.186435906
287.4,4.186368082
287.5,4.186300912
287.6,4.186234349
287.7,4.186168341
287.8,4.18610284
287.9,4.186037797
288,4.185973161
288.1,4.185908883
288.2,4.185844913
288.3,4.185781202
288.4,4.1857177
288.5,4.185654356
288.6,4.185591121
288.7,4.185527945
288.8,4.185464777
288.9,4.185401568
289,4.185338267
289.1,4.185274824
289.2,4.185211225
289.3,4.185147485
289.4,4.185083623
289.5,4.185019659
289.6,4.184955611
289.7,4.184891498
289.8,4.184827339
289.9,4.184763152
290,4.184698957
290.1,4.184634773
290.2,4.184570618
290.3,4.184506512
290.4,4.184442472
290.5,4.18437852
290.6,4.184314673
290.7,4.18425095
290.8,4.184187372
290.9,4.184123956
291,4.184060722
291.1,4.183997689
291.2,4.183934877
291.3,4.183872305
291.4,4.183809991
291.5,4.183747955
291.6,4.183686217
291.7,4.183624795
291.8,4.18356371
291.9,4.18350298
292,4.183442625
292.1,4.183382665
292.2,4.183323118
292.3,4.183264004
292.4,4.183205343
292.5,4.183147154
292.6,4.183089457
292.7,4.183032272
292.8,4.182975617
292.9,4.182919513
293,4.182863979
293.1,4.182809035
293.2,4.182754701
293.3,4.182700996
293.4,4.18264794
293.5,4.182595553
293.6,4.182543854
293.7,4.182492864
293.8,4.182442602
293.9,4.182393088
294,4.182344342
294.1,4.182296385
294.2,4.182249235
294.3,4.182202913
294.4,4.182157438
294.5,4.182112832
294.6,4.182069114
294.7,4.182026295
294.8,4.181984363
294.9,4.1819433
295,4.18190309
295.1,4.181863715
295.2,4.181825159
295.3,4.181787403
295.4,4.181750431
295.5,4.181714225
295.6,4.181678768
295.7,4.181644043
295.8,4.181610032
295.9,4.181576718
296,4.181544083
296.1,4.18151211
296.2,4.181480781
296.3,4.18145008
296.4,4.181419988
296.5,4.181390488
296.6,4.181361562
296.7,4.181333192
296.8,4.181305362
296.9,4.181278053
297,4.181251248
297.1,4.181224929
297.2,4.181199078
297.3,4.181173678
297.4,4.18114871
297.5,4.181124157
297.6,4.181100002
297.7,4.181076225
