T(K),latentHeat(J/g)
278.15,343.861510712015
278.16,343.882187993379
278.17,343.902864308821
278.18,343.923539658511
278.19,343.944214042621
278.2,343.96488746132
278.21,343.985559914778
278.22,344.006231403167
278.23,344.026901926654
278.24,344.047571485411
278.25,344.068240079606
278.26,344.08890770941
278.27,344.109574374991
278.28,344.130240076518
278.29,344.150904814161
278.3,344.171568588088
278.31,344.192231398467
278.32,344.212893245469
278.33,344.23355412926
278.34,344.254214050009
278.35,344.274873007884
278.36,344.295531003054
278.37,344.316188035685
278.38,344.336844105946
278.39,344.357499214003
278.4,344.378153360025
278.41,344.398806544179
278.42,344.419458766631
278.43,344.440110027548
278.44,344.460760327098
278.45,344.481409665447
278.46,344.502058042761
278.47,344.522705459207
278.48,344.54335191495
278.49,344.563997410157
278.5,344.584641944994
278.51,344.605285519627
278.52,344.62592813422
278.53,344.64656978894
278.54,344.667210483952
278.55,344.68785021942
278.56,344.70848899551
278.57,344.729126812387
278.58,344.749763670216
278.59,344.77039956916
278.6,344.791034509385
278.61,344.811668491054
278.62,344.832301514332
278.63,344.852933579382
278.64,344.873564686369
278.65,344.894194835456
278.66,344.914824026807
278.67,344.935452260584
278.68,344.956079536952
278.69,344.976705856073
278.7,344.997331218111
278.71,345.017955623227
278.72,345.038579071584
278.73,345.059201563346
278.74,345.079823098675
278.75,345.100443677731
278.76,345.121063300678
278.77,345.141681967678
278.78,345.162299678892
278.79,345.182916434482
278.8,345.203532234609
278.81,345.224147079435
278.82,345.244760969119
278.83,345.265373903825
278.84,345.285985883712
278.85,345.306596908942
278.86,345.327206979674
278.87,345.34781609607
278.88,345.368424258288
278.89,345.389031466491
278.9,345.409637720836
278.91,345.430243021485
278.92,345.450847368597
278.93,345.471450762331
278.94,345.492053202847
278.95,345.512654690305
278.96,345.533255224862
278.97,345.553854806678
278.98,345.574453435912
278.99,345.595051112722
279,345.615647837267
279.01,345.636243609705
279.02,345.656838430195
279.03,345.677432298893
279.04,345.698025215959
279.05,345.71861718155
279.06,345.739208195824
279.07,345.759798258937
279.08,345.780387371048
279.09,345.800975532313
279.1,345.82156274289
279.11,345.842149002935
279.12,345.862734312605
279.13,345.883318672058
279.14,345.90390208145
279.15,345.924484540937
279.16,345.945066050677
279.17,345.965646610825
279.18,345.986226221539
279.19,346.006804882974
279.2,346.027382595286
279.21,346.047959358633
279.22,346.06853517317
279.23,346.089110039052
279.24,346.109683956437
279.25,346.130256925479
279.26,346.150828946334
279.27,346.171400019159
279.28,346.191970144108
279.29,346.212539321337
279.3,346.233107551002
279.31,346.253674833257
279.32,346.274241168259
279.33,346.294806556161
279.34,346.31537099712
279.35,346.33593449129
279.36,346.356497038826
279.37,346.377058639883
279.38,346.397619294616
279.39,346.418179003178
279.4,346.438737765726
279.41,346.459295582412
279.42,346.479852453392
279.43,346.50040837882
279.44,346.52096335885
279.45,346.541517393636
279.46,346.562070483333
279.47,346.582622628093
279.48,346.603173828071
279.49,346.623724083422
279.5,346.644273394297
279.51,346.664821760852
279.52,346.685369183239
279.53,346.705915661612
279.54,346.726461196125
279.55,346.74700578693
279.56,346.767549434181
279.57,346.78809213803
279.58,346.808633898632
279.59,346.829174716138
279.6,346.849714590702
279.61,346.870253522477
279.62,346.890791511614
279.63,346.911328558267
279.64,346.931864662588
279.65,346.95239982473
279.66,346.972934044845
279.67,346.993467323084
279.68,347.013999659601
279.69,347.034531054547
279.7,347.055061508074
279.71,347.075591020334
279.72,347.09611959148
279.73,347.116647221662
279.74,347.137173911032
279.75,347.157699659742
279.76,347.178224467943
279.77,347.198748335788
279.78,347.219271263425
279.79,347.239793251009
279.8,347.260314298688
279.81,347.280834406615
279.82,347.30135357494
279.83,347.321871803814
279.84,347.342389093388
279.85,347.362905443813
279.86,347.383420855239
279.87,347.403935327817
279.88,347.424448861696
279.89,347.444961457029
279.9,347.465473113964
279.91,347.485983832652
279.92,347.506493613243
279.93,347.527002455887
279.94,347.547510360733
279.95,347.568017327933
279.96,347.588523357635
279.97,347.60902844999
279.98,347.629532605146
279.99,347.650035823253
280,347.670538104461
280.01,347.691039448919
280.02,347.711539856776
280.03,347.732039328181
280.04,347.752537863284
280.05,347.773035462232
280.06,347.793532125177
280.07,347.814027852264
280.08,347.834522643645
280.09,347.855016499467
280.1,347.875509419879
280.11,347.896001405029
280.12,347.916492455066
280.13,347.936982570138
280.14,347.957471750393
280.15,347.977959995978
280.16,347.998447307044
280.17,348.018933683736
280.18,348.039419126203
280.19,348.059903634594
280.2,348.080387209054
280.21,348.100869849733
280.22,348.121351556777
280.23,348.141832330334
280.24,348.162312170552
280.25,348.182791077576
280.26,348.203269051556
280.27,348.223746092637
280.28,348.244222200967
280.29,348.264697376692
280.3,348.28517161996
280.31,348.305644930917
280.32,348.32611730971
280.33,348.346588756484
280.34,348.367059271388
280.35,348.387528854567
280.36,348.407997506166
280.37,348.428465226334
280.38,348.448932015215
280.39,348.469397872956
280.4,348.489862799703
280.41,348.510326795601
280.42,348.530789860796
280.43,348.551251995435
280.44,348.571713199662
280.45,348.592173473622
280.46,348.612632817462
280.47,348.633091231327
280.48,348.653548715362
280.49,348.674005269712
280.5,348.694460894523
280.51,348.714915589938
280.52,348.735369356104
280.53,348.755822193164
280.54,348.776274101265
280.55,348.796725080549
280.56,348.817175131162
280.57,348.837624253249
280.58,348.858072446953
280.59,348.878519712419
280.6,348.898966049791
280.61,348.919411459213
280.62,348.939855940829
280.63,348.960299494784
280.64,348.98074212122
280.65,349.001183820283
280.66,349.021624592115
280.67,349.04206443686
280.68,349.062503354661
280.69,349.082941345662
280.7,349.103378410007
280.71,349.123814547838
280.72,349.144249759298
280.73,349.164684044531
280.74,349.18511740368
280.75,349.205549836888
280.76,349.225981344297
280.77,349.24641192605
280.78,349.266841582289
280.79,349.287270313158
280.8,349.307698118798
280.81,349.328124999353
280.82,349.348550954964
280.83,349.368975985773
280.84,349.389400091923
280.85,349.409823273555
280.86,349.430245530812
280.87,349.450666863836
280.88,349.471087272767
280.89,349.491506757748
280.9,349.511925318921
280.91,349.532342956426
280.92,349.552759670406
280.93,349.573175461
280.94,349.593590328352
280.95,349.614004272602
280.96,349.63441729389
280.97,349.654829392359
280.98,349.675240568148
280.99,349.695650821399
281,349.716060152251
281.01,349.736468560847
281.02,349.756876047326
281.03,349.777282611829
281.04,349.797688254496
281.05,349.818092975468
281.06,349.838496774883
281.07,349.858899652884
281.08,349.879301609609
281.09,349.899702645198
281.1,349.920102759792
281.11,349.94050195353
281.12,349.960900226552
281.13,349.981297578997
281.14,350.001694011005
281.15,350.022089522714
281.16,350.042484114266
281.17,350.062877785797
281.18,350.083270537448
281.19,350.103662369359
281.2,350.124053281666
281.21,350.14444327451
281.22,350.16483234803
281.23,350.185220502363
281.24,350.205607737649
281.25,350.225994054025
281.26,350.246379451632
281.27,350.266763930605
281.28,350.287147491085
281.29,350.307530133209
281.3,350.327911857115
281.31,350.348292662941
281.32,350.368672550825
281.33,350.389051520904
281.34,350.409429573317
281.35,350.429806708202
281.36,350.450182925694
281.37,350.470558225933
281.38,350.490932609055
281.39,350.511306075198
281.4,350.531678624498
281.41,350.552050257093
281.42,350.57242097312
281.43,350.592790772716
281.44,350.613159656018
281.45,350.633527623161
281.46,350.653894674284
281.47,350.674260809522
281.48,350.694626029012
281.49,350.71499033289
281.5,350.735353721293
281.51,350.755716194356
281.52,350.776077752216
281.53,350.79643839501
281.54,350.816798122872
281.55,350.837156935938
281.56,350.857514834345
281.57,350.877871818228
281.58,350.898227887723
281.59,350.918583042965
281.6,350.938937284089
281.61,350.959290611231
281.62,350.979643024526
281.63,350.99999452411
281.64,351.020345110116
281.65,351.04069478268
281.66,351.061043541938
281.67,351.081391388023
281.68,351.101738321071
281.69,351.122084341216
281.7,351.142429448592
281.71,351.162773643334
281.72,351.183116925577
281.73,351.203459295453
281.74,351.223800753099
281.75,351.244141298647
281.76,351.264480932232
281.77,351.284819653988
281.78,351.305157464048
281.79,351.325494362546
281.8,351.345830349616
281.81,351.36616542539
281.82,351.386499590004
281.83,351.406832843589
281.84,351.42716518628
281.85,351.447496618209
281.86,351.46782713951
281.87,351.488156750315
281.88,351.508485450757
281.89,351.52881324097
281.9,351.549140121085
281.91,351.569466091236
281.92,351.589791151556
281.93,351.610115302175
281.94,351.630438543228
281.95,351.650760874845
281.96,351.67108229716
281.97,351.691402810305
281.98,351.711722414411
281.99,351.73204110961
282,351.752358896034
282.01,351.772675773815
282.02,351.792991743086
282.03,351.813306803975
282.04,351.833620956617
282.05,351.853934201142
282.06,351.874246537681
282.07,351.894557966365
282.08,351.914868487326
282.09,351.935178100694
282.1,351.955486806602
282.11,351.975794605178
282.12,351.996101496554
282.13,352.016407480862
282.14,352.03671255823
282.15,352.057016728791
282.16,352.077319992674
282.17,352.097622350009
282.18,352.117923800927
282.19,352.138224345557
282.2,352.158523984031
282.21,352.178822716478
282.22,352.199120543027
282.23,352.219417463809
282.24,352.239713478953
282.25,352.260008588588
282.26,352.280302792845
282.27,352.300596091852
282.28,352.320888485739
282.29,352.341179974636
282.3,352.361470558671
282.31,352.381760237973
282.32,352.402049012671
282.33,352.422336882894
282.34,352.442623848772
282.35,352.462909910432
282.36,352.483195068003
282.37,352.503479321614
282.38,352.523762671393
282.39,352.544045117468
282.4,352.564326659968
282.41,352.584607299021
282.42,352.604887034755
282.43,352.625165867298
282.44,352.645443796777
282.45,352.665720823321
282.46,352.685996947057
282.47,352.706272168113
282.48,352.726546486616
282.49,352.746819902693
282.5,352.767092416473
282.51,352.787364028082
282.52,352.807634737648
282.53,352.827904545297
282.54,352.848173451156
282.55,352.868441455353
282.56,352.888708558014
282.57,352.908974759266
282.58,352.929240059235
282.59,352.949504458048
282.6,352.969767955832
282.61,352.990030552712
282.62,353.010292248815
282.63,353.030553044267
282.64,353.050812939195
282.65,353.071071933724
282.66,353.091330027979
282.67,353.111587222088
282.68,353.131843516175
282.69,353.152098910366
282.7,353.172353404787
282.71,353.192606999563
282.72,353.212859694819
282.73,353.233111490681
282.74,353.253362387274
282.75,353.273612384723
282.76,353.293861483153
282.77,353.314109682688
282.78,353.334356983454
282.79,353.354603385576
282.8,353.374848889177
282.81,353.395093494383
282.82,353.415337201317
282.83,353.435580010105
282.84,353.45582192087
282.85,353.476062933737
282.86,353.496303048829
282.87,353.516542266272
282.88,353.536780586187
282.89,353.5570180087
282.9,353.577254533934
282.91,353.597490162013
282.92,353.617724893059
282.93,353.637958727198
282.94,353.658191664551
282.95,353.678423705242
282.96,353.698654849395
282.97,353.718885097133
282.98,353.739114448578
282.99,353.759342903852
283,353.77957046308
283.01,353.799797126384
283.02,353.820022893886
283.03,353.840247765709
283.04,353.860471741976
283.05,353.880694822808
283.06,353.900917008328
283.07,353.921138298658
283.08,353.94135869392
283.09,353.961578194237
283.1,353.981796799729
283.11,354.002014510519
283.12,354.022231326729
283.13,354.04244724848
283.14,354.062662275893
283.15,354.08287640909
283.16,354.103089648193
283.17,354.123301993323
283.18,354.1435134446
283.19,354.163724002146
283.2,354.183933666082
283.21,354.204142436528
283.22,354.224350313606
283.23,354.244557297436
283.24,354.264763388139
283.25,354.284968585835
283.26,354.305172890645
283.27,354.325376302689
283.28,354.345578822087
283.29,354.365780448959
283.3,354.385981183426
283.31,354.406181025608
283.32,354.426379975623
283.33,354.446578033593
283.34,354.466775199636
283.35,354.486971473873
283.36,354.507166856422
283.37,354.527361347404
283.38,354.547554946937
283.39,354.567747655141
283.4,354.587939472136
283.41,354.608130398039
283.42,354.62832043297
283.43,354.648509577047
283.44,354.668697830391
283.45,354.688885193118
283.46,354.709071665348
283.47,354.7292572472
283.48,354.749441938791
283.49,354.769625740241
283.5,354.789808651666
283.51,354.809990673186
283.52,354.830171804919
283.53,354.850352046981
283.54,354.870531399492
283.55,354.890709862569
283.56,354.910887436329
283.57,354.931064120891
283.58,354.951239916371
283.59,354.971414822887
283.6,354.991588840557
283.61,355.011761969497
283.62,355.031934209825
283.63,355.052105561657
283.64,355.072276025111
283.65,355.092445600304
283.66,355.112614287351
283.67,355.132782086371
283.68,355.152948997479
283.69,355.173115020791
283.7,355.193280156425
283.71,355.213444404497
283.72,355.233607765122
283.73,355.253770238417
283.74,355.273931824498
283.75,355.29409252348
283.76,355.31425233548
283.77,355.334411260613
283.78,355.354569298995
283.79,355.374726450742
283.8,355.394882715968
283.81,355.41503809479
283.82,355.435192587322
283.83,355.45534619368
283.84,355.475498913979
283.85,355.495650748334
283.86,355.515801696859
283.87,355.535951759669
283.88,355.55610093688
283.89,355.576249228605
283.9,355.59639663496
283.91,355.616543156059
283.92,355.636688792015
283.93,355.656833542944
283.94,355.67697740896
283.95,355.697120390175
283.96,355.717262486706
283.97,355.737403698665
283.98,355.757544026166
283.99,355.777683469322
284,355.797822028249
284.01,355.817959703058
284.02,355.838096493864
284.03,355.858232400779
284.04,355.878367423917
284.05,355.898501563392
284.06,355.918634819315
284.07,355.938767191801
284.08,355.958898680961
284.09,355.979029286909
284.1,355.999159009757
284.11,356.019287849619
284.12,356.039415806605
284.13,356.059542880829
284.14,356.079669072404
284.15,356.099794381441
284.16,356.119918808052
284.17,356.14004235235
284.18,356.160165014445
284.19,356.180286794452
284.2,356.20040769248
284.21,356.220527708641
284.22,356.240646843048
284.23,356.260765095811
284.24,356.280882467042
284.25,356.300998956853
284.26,356.321114565353
284.27,356.341229292655
284.28,356.36134313887
284.29,356.381456104108
284.3,356.40156818848
284.31,356.421679392098
284.32,356.44178971507
284.33,356.461899157509
284.34,356.482007719524
284.35,356.502115401226
284.36,356.522222202725
284.37,356.542328124131
284.38,356.562433165554
284.39,356.582537327105
284.4,356.602640608893
284.41,356.622743011027
284.42,356.642844533619
284.43,356.662945176776
284.44,356.683044940609
284.45,356.703143825227
284.46,356.72324183074
284.47,356.743338957256
284.48,356.763435204885
284.49,356.783530573735
284.5,356.803625063917
284.51,356.823718675537
284.52,356.843811408706
284.53,356.863903263533
284.54,356.883994240125
284.55,356.90408433859
284.56,356.924173559038
284.57,356.944261901577
284.58,356.964349366314
284.59,356.984435953358
284.6,357.004521662818
284.61,357.0246064948
284.62,357.044690449413
284.63,357.064773526764
284.64,357.084855726961
284.65,357.104937050111
284.66,357.125017496323
284.67,357.145097065703
284.68,357.165175758359
284.69,357.185253574397
284.7,357.205330513925
284.71,357.22540657705
284.72,357.245481763878
284.73,357.265556074517
284.74,357.285629509073
284.75,357.305702067652
284.76,357.325773750362
284.77,357.345844557309
284.78,357.365914488598
284.79,357.385983544336
284.8,357.40605172463
284.81,357.426119029585
284.82,357.446185459307
284.83,357.466251013902
284.84,357.486315693476
284.85,357.506379498134
284.86,357.526442427982
284.87,357.546504483126
284.88,357.566565663671
284.89,357.586625969722
284.9,357.606685401384
284.91,357.626743958762
284.92,357.646801641962
284.93,357.666858451088
284.94,357.686914386245
284.95,357.706969447538
284.96,357.727023635071
284.97,357.747076948949
284.98,357.767129389277
284.99,357.787180956158
285,357.807231649697
285.01,357.827281469998
285.02,357.847330417165
285.03,357.867378491302
285.04,357.887425692514
285.05,357.907472020902
285.06,357.927517476572
285.07,357.947562059628
285.08,357.967605770171
285.09,357.987648608306
285.1,358.007690574137
285.11,358.027731667765
285.12,358.047771889295
285.13,358.06781123883
285.14,358.087849716471
285.15,358.107887322323
285.16,358.127924056488
285.17,358.147959919068
285.18,358.167994910166
285.19,358.188029029885
285.2,358.208062278326
285.21,358.228094655593
285.22,358.248126161786
285.23,358.268156797009
285.24,358.288186561363
285.25,358.308215454951
285.26,358.328243477873
285.27,358.348270630231
285.28,358.368296912128
285.29,358.388322323665
285.3,358.408346864942
285.31,358.428370536062
285.32,358.448393337125
285.33,358.468415268234
285.34,358.488436329487
285.35,358.508456520988
285.36,358.528475842835
285.37,358.548494295131
285.38,358.568511877976
285.39,358.58852859147
285.4,358.608544435714
285.41,358.628559410808
285.42,358.648573516852
285.43,358.668586753947
285.44,358.688599122192
285.45,358.708610621688
285.46,358.728621252535
285.47,358.748631014832
285.48,358.768639908679
285.49,358.788647934175
285.5,358.80865509142
285.51,358.828661380514
285.52,358.848666801555
285.53,358.868671354643
285.54,358.888675039878
285.55,358.908677857357
285.56,358.928679807181
285.57,358.948680889447
285.58,358.968681104255
285.59,358.988680451703
285.6,359.008678931889
285.61,359.028676544913
285.62,359.048673290873
285.63,359.068669169866
285.64,359.088664181991
285.65,359.108658327346
285.66,359.12865160603
285.67,359.148644018138
285.68,359.168635563771
285.69,359.188626243025
285.7,359.208616055998
285.71,359.228605002787
285.72,359.24859308349
285.73,359.268580298204
285.74,359.288566647027
285.75,359.308552130054
285.76,359.328536747385
285.77,359.348520499114
285.78,359.36850338534
285.79,359.388485406158
285.8,359.408466561666
285.81,359.42844685196
285.82,359.448426277137
285.83,359.468404837292
285.84,359.488382532523
285.85,359.508359362925
285.86,359.528335328594
285.87,359.548310429626
285.88,359.568284666117
285.89,359.588258038163
285.9,359.60823054586
285.91,359.628202189303
285.92,359.648172968587
285.93,359.668142883809
285.94,359.688111935062
285.95,359.708080122444
285.96,359.728047446047
285.97,359.748013905969
285.98,359.767979502303
285.99,359.787944235144
286,359.807908104587
286.01,359.827871110726
286.02,359.847833253657
286.03,359.867794533473
286.04,359.88775495027
286.05,359.90771450414
286.06,359.927673195178
286.07,359.947631023479
286.08,359.967587989136
286.09,359.987544092243
286.1,360.007499332894
286.11,360.027453711183
286.12,360.047407227202
286.13,360.067359881046
286.14,360.087311672808
286.15,360.107262602581
286.16,360.127212670458
286.17,360.147161876533
286.18,360.167110220898
286.19,360.187057703647
286.2,360.207004324873
286.21,360.226950084668
286.22,360.246894983127
286.23,360.26683902034
286.24,360.286782196402
286.25,360.306724511405
286.26,360.326665965442
286.27,360.346606558606
286.28,360.36654629099
286.29,360.386485162685
286.3,360.406423173785
286.31,360.426360324382
286.32,360.44629661457
286.33,360.466232044439
286.34,360.486166614083
286.35,360.506100323595
286.36,360.526033173066
286.37,360.545965162588
286.38,360.565896292255
286.39,360.585826562158
286.4,360.60575597239
286.41,360.625684523043
286.42,360.645612214208
286.43,360.665539045979
286.44,360.685465018446
286.45,360.705390131703
286.46,360.72531438584
286.47,360.745237780951
286.48,360.765160317125
286.49,360.785081994457
286.5,360.805002813036
286.51,360.824922772956
286.52,360.844841874308
286.53,360.864760117183
286.54,360.884677501673
286.55,360.90459402787
286.56,360.924509695865
286.57,360.94442450575
286.58,360.964338457616
286.59,360.984251551554
286.6,361.004163787657
286.61,361.024075166014
286.62,361.043985686719
286.63,361.063895349861
286.64,361.083804155532
286.65,361.103712103823
286.66,361.123619194826
286.67,361.14352542863
286.68,361.163430805329
286.69,361.183335325012
286.7,361.20323898777
286.71,361.223141793694
286.72,361.243043742876
286.73,361.262944835406
286.74,361.282845071374
286.75,361.302744450873
286.76,361.322642973991
286.77,361.34254064082
286.78,361.362437451451
286.79,361.382333405974
286.8,361.40222850448
286.81,361.422122747058
286.82,361.442016133801
286.83,361.461908664797
286.84,361.481800340138
286.85,361.501691159914
286.86,361.521581124215
286.87,361.541470233131
286.88,361.561358486752
286.89,361.58124588517
286.9,361.601132428473
286.91,361.621018116752
286.92,361.640902950096
286.93,361.660786928597
286.94,361.680670052344
286.95,361.700552321426
286.96,361.720433735934
286.97,361.740314295958
286.98,361.760194001587
286.99,361.78007285291
287,361.799950850019
287.01,361.819827993002
287.02,361.839704281949
287.03,361.85957971695
287.04,361.879454298093
287.05,361.89932802547
287.06,361.919200899168
287.07,361.939072919278
287.08,361.958944085889
287.09,361.97881439909
287.1,361.99868385897
287.11,362.01855246562
287.12,362.038420219127
287.13,362.058287119581
287.14,362.078153167072
287.15,362.098018361687
287.16,362.117882703518
287.17,362.137746192651
287.18,362.157608829177
287.19,362.177470613183
287.2,362.19733154476
287.21,362.217191623996
287.22,362.237050850979
287.23,362.256909225799
287.24,362.276766748544
287.25,362.296623419302
287.26,362.316479238163
287.27,362.336334205215
287.28,362.356188320546
287.29,362.376041584245
287.3,362.395893996401
287.31,362.415745557101
287.32,362.435596266434
287.33,362.455446124489
287.34,362.475295131354
287.35,362.495143287117
287.36,362.514990591866
287.37,362.534837045689
287.38,362.554682648674
287.39,362.57452740091
287.4,362.594371302485
287.41,362.614214353486
287.42,362.634056554001
287.43,362.653897904119
287.44,362.673738403927
287.45,362.693578053513
287.46,362.713416852965
287.47,362.73325480237
287.48,362.753091901816
287.49,362.772928151392
287.5,362.792763551183
287.51,362.812598101279
287.52,362.832431801766
287.53,362.852264652732
287.54,362.872096654264
287.55,362.891927806451
287.56,362.911758109378
287.57,362.931587563134
287.58,362.951416167805
287.59,362.97124392348
287.6,362.991070830244
287.61,363.010896888186
287.62,363.030722097392
287.63,363.050546457949
287.64,363.070369969945
287.65,363.090192633467
287.66,363.1100144486
287.67,363.129835415433
287.68,363.149655534051
287.69,363.169474804542
287.7,363.189293226993
287.71,363.209110801491
287.72,363.22892752812
287.73,363.24874340697
287.74,363.268558438126
287.75,363.288372621674
287.76,363.308185957701
287.77,363.327998446294
287.78,363.34781008754
287.79,363.367620881523
287.8,363.387430828331
287.81,363.407239928051
287.82,363.427048180767
287.83,363.446855586567
287.84,363.466662145536
287.85,363.486467857761
287.86,363.506272723328
287.87,363.526076742323
287.88,363.545879914832
287.89,363.56568224094
287.9,363.585483720734
287.91,363.605284354299
287.92,363.625084141722
287.93,363.644883083088
287.94,363.664681178483
287.95,363.684478427992
287.96,363.704274831701
287.97,363.724070389696
287.98,363.743865102063
287.99,363.763658968886
288,363.783451990251
288.01,363.803244166245
288.02,363.823035496951
288.03,363.842825982456
288.04,363.862615622844
288.05,363.882404418202
288.06,363.902192368614
288.07,363.921979474165
288.08,363.941765734941
288.09,363.961551151027
288.1,363.981335722507
288.11,364.001119449467
288.12,364.020902331991
288.13,364.040684370165
288.14,364.060465564074
288.15,364.080245913802
288.16,364.100025419434
288.17,364.119804081054
288.18,364.139581898749
288.19,364.159358872601
288.2,364.179135002696
288.21,364.198910289118
288.22,364.218684731953
288.23,364.238458331284
288.24,364.258231087196
288.25,364.278002999772
288.26,364.297774069099
288.27,364.317544295259
288.28,364.337313678338
288.29,364.357082218418
288.3,364.376849915586
288.31,364.396616769924
288.32,364.416382781517
288.33,364.436147950449
288.34,364.455912276804
288.35,364.475675760666
288.36,364.495438402119
288.37,364.515200201246
288.38,364.534961158132
288.39,364.55472127286
288.4,364.574480545514
288.41,364.594238976178
288.42,364.613996564936
288.43,364.633753311871
288.44,364.653509217066
288.45,364.673264280606
288.46,364.693018502573
288.47,364.712771883052
288.48,364.732524422125
288.49,364.752276119876
288.5,364.772026976388
288.51,364.791776991745
288.52,364.81152616603
288.53,364.831274499326
288.54,364.851021991716
288.55,364.870768643283
288.56,364.890514454111
288.57,364.910259424282
288.58,364.930003553879
288.59,364.949746842986
288.6,364.969489291685
288.61,364.989230900059
288.62,365.00897166819
288.63,365.028711596162
288.64,365.048450684058
288.65,365.068188931959
288.66,365.08792633995
288.67,365.107662908111
288.68,365.127398636526
288.69,365.147133525277
288.7,365.166867574447
288.71,365.186600784119
288.72,365.206333154373
288.73,365.226064685294
288.74,365.245795376963
288.75,365.265525229462
288.76,365.285254242873
288.77,365.304982417279
288.78,365.324709752763
288.79,365.344436249405
288.8,365.364161907288
288.81,365.383886726494
288.82,365.403610707105
288.83,365.423333849202
288.84,365.443056152868
288.85,365.462777618185
288.86,365.482498245234
288.87,365.502218034096
288.88,365.521936984854
288.89,365.54165509759
288.9,365.561372372384
288.91,365.581088809318
288.92,365.600804408475
288.93,365.620519169934
288.94,365.640233093778
288.95,365.659946180089
288.96,365.679658428947
288.97,365.699369840434
288.98,365.71908041463
288.99,365.738790151618
289,365.758499051478
289.01,365.778207114291
289.02,365.797914340139
289.03,365.817620729103
289.04,365.837326281263
289.05,365.8570309967
289.06,365.876734875496
289.07,365.896437917731
289.08,365.916140123486
289.09,365.935841492841
289.1,365.955542025878
289.11,365.975241722677
289.12,365.99494058332
289.13,366.014638607885
289.14,366.034335796454
289.15,366.054032149108
289.16,366.073727665926
289.17,366.09342234699
289.18,366.113116192379
289.19,366.132809202174
289.2,366.152501376456
289.21,366.172192715304
289.22,366.191883218799
289.23,366.21157288702
289.24,366.231261720048
289.25,366.250949717964
289.26,366.270636880846
289.27,366.290323208775
289.28,366.310008701832
289.29,366.329693360095
289.3,366.349377183644
289.31,366.36906017256
289.32,366.388742326923
289.33,366.408423646811
289.34,366.428104132305
289.35,366.447783783484
289.36,366.467462600427
289.37,366.487140583215
289.38,366.506817731927
289.39,366.526494046642
289.4,366.54616952744
289.41,366.5658441744
289.42,366.5855179876
289.43,366.605190967122
289.44,366.624863113043
289.45,366.644534425444
289.46,366.664204904402
289.47,366.683874549998
289.48,366.70354336231
289.49,366.723211341418
289.5,366.742878487399
289.51,366.762544800334
289.52,366.782210280301
289.53,366.801874927378
289.54,366.821538741646
289.55,366.841201723181
289.56,366.860863872064
289.57,366.880525188373
289.58,366.900185672186
289.59,366.919845323582
289.6,366.939504142639
289.61,366.959162129436
289.62,366.978819284052
289.63,366.998475606564
289.64,367.018131097052
289.65,367.037785755593
289.66,367.057439582265
289.67,367.077092577148
289.68,367.096744740318
289.69,367.116396071855
289.7,367.136046571836
289.71,367.155696240339
289.72,367.175345077443
289.73,367.194993083224
289.74,367.214640257762
289.75,367.234286601134
289.76,367.253932113417
289.77,367.273576794691
289.78,367.293220645031
289.79,367.312863664517
289.8,367.332505853225
289.81,367.352147211233
289.82,367.371787738619
289.83,367.39142743546
289.84,367.411066301834
289.85,367.430704337818
289.86,367.45034154349
289.87,367.469977918926
289.88,367.489613464205
289.89,367.509248179403
289.9,367.528882064597
289.91,367.548515119865
289.92,367.568147345284
289.93,367.587778740931
289.94,367.607409306883
289.95,367.627039043216
289.96,367.646667950008
289.97,367.666296027336
289.98,367.685923275277
289.99,367.705549693906
290,367.725175283302
290.01,367.744800043541
290.02,367.764423974699
290.03,367.784047076853
290.04,367.803669350079
290.05,367.823290794455
290.06,367.842911410056
290.07,367.862531196959
290.08,367.882150155241
290.09,367.901768284977
290.1,367.921385586245
290.11,367.94100205912
290.12,367.960617703678
290.13,367.980232519996
290.14,367.99984650815
290.15,368.019459668216
290.16,368.03907200027
290.17,368.058683504388
290.18,368.078294180646
290.19,368.097904029119
290.2,368.117513049885
290.21,368.137121243017
290.22,368.156728608593
290.23,368.176335146688
290.24,368.195940857378
290.25,368.215545740738
290.26,368.235149796843
290.27,368.25475302577
290.28,368.274355427594
290.29,368.293957002391
290.3,368.313557750235
290.31,368.333157671202
290.32,368.352756765368
290.33,368.372355032808
290.34,368.391952473596
290.35,368.411549087809
290.36,368.431144875521
290.37,368.450739836807
290.38,368.470333971743
290.39,368.489927280403
290.4,368.509519762863
290.41,368.529111419197
290.42,368.54870224948
290.43,368.568292253787
290.44,368.587881432193
290.45,368.607469784773
290.46,368.627057311601
290.47,368.646644012752
290.48,368.6662298883
290.49,368.68581493832
290.5,368.705399162887
290.51,368.724982562075
290.52,368.744565135958
290.53,368.764146884612
290.54,368.783727808109
290.55,368.803307906525
290.56,368.822887179934
290.57,368.842465628409
290.58,368.862043252026
290.59,368.881620050857
290.6,368.901196024979
290.61,368.920771174463
290.62,368.940345499384
290.63,368.959918999817
290.64,368.979491675835
290.65,368.999063527511
290.66,369.01863455492
290.67,369.038204758136
290.68,369.057774137232
290.69,369.077342692281
290.7,369.096910423358
290.71,369.116477330536
290.72,369.136043413889
290.73,369.155608673489
290.74,369.17517310941
290.75,369.194736721727
290.76,369.214299510512
290.77,369.233861475838
290.78,369.253422617778
290.79,369.272982936407
290.8,369.292542431797
290.81,369.312101104021
290.82,369.331658953152
290.83,369.351215979263
290.84,369.370772182428
290.85,369.390327562718
290.86,369.409882120208
290.87,369.42943585497
