T(K),X,m,cp(J/gK),cp_err(%),cpm(J/molK),cp_SMA_1K,std,std_%
264.0,0.2693000000000007,21.639992061746945,4.21012040984823,0.7076078148969116,74.84595978624108,4.209648685004701,0.07528299082828778,1.7881434139552708
265.0,0.2693000000000007,21.639992061746945,4.228106776949554,0.7080906084366807,75.16571475230279,4.227707656275856,0.07436975020455995,1.7589373714496253
266.0,0.2693000000000007,21.639992061746945,4.246448716111826,0.7082808724346005,75.49179094663904,4.246510763701068,0.07090784393922324,1.6698151486013602
267.0,0.2693000000000007,21.639992061746945,4.2633551577948205,0.7085802461915808,75.79234739898513,4.263699994035052,0.07048180517019924,1.6532004152019855
268.0,0.2693000000000007,21.639992061746945,4.284399747926649,0.7088493903441464,76.16647032027745,4.283176284078711,0.06422411087508578,1.4990223754486443
269.0,0.2693000000000007,21.639992061746945,4.299021910457098,0.7086343545243254,76.4264177047232,4.298470869582675,0.06489698730680547,1.5095756350752172
270.0,0.2693000000000007,21.639992061746945,4.312972622934589,0.7077941552762492,76.67442829906092,4.31374690963159,0.0675539047066501,1.566295699338007
271.0,0.2693000000000007,21.639992061746945,4.331826084249437,0.707349152364794,77.00959814458413,4.331307163459292,0.06455026559252516,1.4901398241086032
272.0,0.2693000000000007,21.639992061746945,4.347651864799289,0.7066941144984984,77.29094300394947,4.347561749315758,0.06527327024487106,1.5013453761869782
273.0,0.2693000000000007,21.639992061746945,4.363368152221004,0.7062496915697319,77.57034133507636,4.363582056054258,0.06616116231338967,1.5162865017409288
274.0,0.2693000000000007,21.639992061746945,4.376126427743108,0.7062901957900668,77.7971532273052,4.37593821263707,0.06746633695939376,1.5416907640437632
275.0,0.2693000000000007,21.639992061746945,4.388270995154503,0.7062673671220212,78.01305484426804,4.387799022506404,0.06648719875130385,1.5151115057551945
276.0,0.2693000000000007,21.639992061746945,4.401099398843648,0.7062978819864902,78.24111344905134,4.401111262424371,0.06680495142210956,1.5179150791200489
277.0,0.2693000000000007,21.639992061746945,4.412446311470227,0.7067180510322122,78.44283465497227,4.412118166008448,0.0670960519644042,1.5206089146056443
278.0,0.2693000000000007,21.639992061746945,4.42174334089025,0.7068485006031403,78.60811379722067,4.421543850180303,0.06721262810067331,1.5200481556476113
279.0,0.2693000000000007,21.639992061746945,4.4328072136671075,0.7070058338447059,78.80480322562744,4.4333228479274505,0.06285902132791454,1.4180409455685183
280.0,0.2693000000000007,21.639992061746945,4.446152477512468,0.7077867437606461,79.04205037864718,4.4462410043743885,0.06327491461879729,1.4231386561487949
281.0,0.2693000000000007,21.639992061746945,4.454881217538395,0.7084998845338204,79.19722668273505,4.454904751567564,0.06766401045983961,1.5188735042688362
282.0,0.2693000000000007,21.639992061746945,4.462562149007052,0.7086565494653054,79.33377543475636,4.462796631069292,0.06638344575231545,1.4875635013192179
283.0,0.2693000000000007,21.639992061746945,4.47177488024621,0.7086899708151895,79.49755595519808,4.471962334568447,0.06625909053222231,1.4817179376564273
284.0,0.2693000000000007,21.639992061746945,4.483687828097601,0.7085529082057018,79.70933992549375,4.483676844451956,0.06913002220584503,1.5418116705769065
285.0,0.2693000000000007,21.639992061746945,4.496648234846009,0.7083474123400566,79.93974523172578,4.496240847154923,0.0706812102853,1.5718643441478923
286.0,0.2693000000000007,21.639992061746945,4.5099901371266595,0.7081396845373213,80.17693262409429,4.510295502607289,0.07094991564004476,1.5731723015529109
287.0,0.2693000000000007,21.639992061746945,4.526659317617945,0.7084151925111934,80.47327113493641,4.526928698400879,0.07167240328865664,1.5833399038824212
288.0,0.2693000000000007,21.639992061746945,4.542474505432052,0.7088294834514077,80.7544276805729,4.543349325041419,0.07097242659690926,1.5624177199462082
289.0,0.2693000000000007,21.639992061746945,4.557201753326332,0.7094989799362335,81.01624323365752,4.557450378469785,0.07345210030529332,1.611780743560018
290.0,0.2693000000000007,21.639992061746945,4.570390921241475,0.7100103426406502,81.2507153711008,4.570546085252087,0.0711120538799395,1.555929352770179
291.0,0.2693000000000007,21.639992061746945,4.585478621629787,0.7108882797369254,81.51893891499017,4.582485836165777,0.07129811917024372,1.5548675515338612
292.0,0.26930000000000065,21.639992061746963,4.594879787701622,0.7115289626265634,81.68606936002696,4.588755208697569,0.07365065710027074,1.6028853964232024
293.0,0.26930000000000043,21.639992061747,4.6031692724545135,0.7122408965014935,81.83343674672025,4.595378569362356,0.07453874727014992,1.619291902129078
