T(K),Fc,X,m(mol/kg),cp(J/gK),cp_err(%),cpm(J/molK),cp_SMA_1K,std,std_%
202.0,0.28188210112305784,0.27991269711297245,22.823817870454565,3.2374462024282105,0.7150058144567718,57.519017316850295,3.236483582582848,0.06864384346842282,2.1203083905127835
203.0,0.27676482046224243,0.2779550086275582,22.600247879813004,3.2323462848403737,0.7146521872210003,57.43494510294179,3.232576290800421,0.07010722853284385,2.168926914224663
204.0,0.2716806363886934,0.27598137234450526,22.38242814992237,3.240114092223656,0.7140549418230675,57.57949957552594,3.239795790105373,0.07715820523228979,2.3813422316661983
205.0,0.2663160362911602,0.27399101180313085,22.157105784368063,3.252642457229701,0.7133924234361163,57.80888506195069,3.253019203470528,0.08074066937202282,2.4823100120506396
206.0,0.2609003206838746,0.27198312530269514,21.934135056963992,3.2690628177508603,0.7128215869952723,58.107443197162134,3.2704579131660108,0.08142358189067503,2.4907316386992853
207.0,0.25534762009729645,0.26995688395382705,21.710248721440298,3.2904872349310117,0.7126783117174315,58.495039320963855,3.291329744907702,0.07754339337722939,2.3565930465873746
208.0,0.24966237578239026,0.2679114296352212,21.485593069402334,3.307837803622519,0.713043192483441,58.81031456635419,3.307169251073863,0.06949961953438909,2.1010588686748135
209.0,0.24383196346902652,0.26584587284749067,21.260100586952934,3.3141732508972006,0.7137859412336024,58.92997059332393,3.3142340178372764,0.07225603908582658,2.1802130913423334
210.0,0.23785659438217233,0.2637592904559865,21.0337488449149,3.321721906644648,0.7145939997330466,59.071266656966074,3.321014463178509,0.07427374770329374,2.2360013809319597
211.0,0.23172125239151292,0.2616507233143531,20.806427004251585,3.3217645510699882,0.7154636955258203,59.07914015532015,3.321954766335173,0.0751318891185187,2.261806577902026
212.0,0.22532687451173042,0.25951917376060923,20.574626827179372,3.3179843637887982,0.7163526441760008,59.019200785665014,3.318627758298664,0.07953709623502077,2.3971510264803526
213.0,0.21894907404210168,0.25736360297771854,20.34852334756176,3.323199111430045,0.7175138036310899,59.11914892406919,3.3228003498482717,0.08153006447258523,2.4533608050196265
214.0,0.2121958062267728,0.25518292821087923,20.114465075047484,3.3218002492125853,0.7189473008642857,59.101777811293246,3.3223219125110126,0.0783527938938044,2.358744897811887
215.0,0.20534784813607523,0.25297601983429524,19.882633196744578,3.3217143945331133,0.7202956789072565,59.10773656569059,3.3223338606165655,0.07550355388337053,2.2730296743041634
216.0,0.19819575023221858,0.2507416982609224,19.646085565627004,3.3234021859170246,0.7218582878080311,59.14541210325781,3.3238373036475926,0.07672748427999625,2.3087029491985747
217.0,0.19093664428684562,0.2484787306898044,19.41163209250882,3.3337853692566037,0.7229698034908962,59.33784890820121,3.332621091256063,0.07853555578355677,2.355747208797347
218.0,0.18344070684563488,0.24618582768714417,19.17549342544289,3.3387701421226272,0.7237077812134856,59.43436787375583,3.337696393284395,0.07747255125708327,2.3203918796227763
219.0,0.17558402881857846,0.24386163959933677,18.934020224157578,3.339994948733986,0.7246977325779832,59.464167534971814,3.33931614686013,0.0779253645945898,2.3330982768140758
220.0,0.16895336142924305,0.241504752798992,18.734023060586402,3.340960006920104,0.7257770558295294,59.48800165527602,3.3404485651806715,0.08304249858295977,2.485587927151313
221.0,0.16490918488163056,0.23911368576862801,18.61240451138201,3.347115538476952,0.7260068542140552,59.60163628623396,3.345613614823471,0.08405492267879401,2.5112644518104017
