index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Q_err,Q_err%,Fc,Fc_err
8830.0,156273.3,193.59752034911244,188.0,-14.943067810650888,-14.572786703508031,0.21558971001273003,1.4793993379511432,0.8300849557307602,1.0008554485185783e-07
8863.5,156866.24999999997,194.58691687647058,189.0,-15.01108292352941,-14.673605066386552,0.2093326515004832,1.426593196105641,0.8290763716940198,1.0164244124144517e-07
8897.0,157459.2,195.57613443195268,190.0,-15.10571353254438,-14.776734806353904,0.2101278281200893,1.4220179956788264,0.8280518788059505,1.0326777449831681e-07
8931.0,158061.0,196.57994753254442,191.0,-15.201688420118346,-14.889735182023108,0.226886514006316,1.5237780338782918,0.8270107785615344,1.0496440838725363e-07
8965.0,158662.8,197.58330392307693,192.0,-15.294479550295854,-14.994402431248234,0.23523548487533313,1.5688220051044113,0.82595234269205,1.0673543426875653e-07
8999.0,159264.59999999998,198.58631748520713,193.0,-15.397245343195271,-15.09674583724289,0.22592247729048004,1.4964978527567245,0.8248758108205856,1.0858418547643467e-07
9032.5,159857.55000000002,199.57441524404763,194.0,-15.49958297619047,-15.215249172619043,0.2145388425262791,1.4100251668067159,0.8237803879601742,1.1051425335972809e-07
9066.0,160450.5,200.5623608579882,195.0,-15.610147721893497,-15.351580394512546,0.2366770675319151,1.5417114163471781,0.8226652418366008,1.1252950676832185e-07
9100.0,161052.3,201.5652344201184,196.0,-15.730916532544379,-15.50180097897295,0.2809141974773814,1.812139104729965,0.8215295000163284,1.1463411264678314e-07
9133.5,161645.25,202.55306154761905,197.0,-15.851469958333329,-15.634389220238091,0.2841423362139129,1.817418846436943,0.82037224681813,1.1683255829453287e-07
9167.5,162247.05000000002,203.55552127380946,198.0,-15.96927649404762,-15.759711107142858,0.26245064991553685,1.665326528711462,0.8191925199849329,1.1912967567972998e-07
9201.0,162840.0,204.54421866272185,199.0,-16.08613041420119,-15.911226134439286,0.23995191750446723,1.5080667918175068,0.8179893070899477,1.2153067119324845e-07
9235.0,163441.8,205.54583700000003,200.0,-16.1648627218935,-16.02644903736969,0.1963520558712049,1.2251750553934986,0.8167615416484363,1.2404115568021012e-07
9269.0,164043.59999999998,206.5486665680473,201.0,-16.22565689349112,-16.105250786348265,0.18164877418507358,1.127885411998983,0.8155080989033386,1.2666717852383158e-07
9302.0,164627.7,207.52218099408282,202.0,-16.30468336686391,-16.236968587102005,0.2090182734225835,1.287298625364215,0.8142277912494521,1.294152667252746e-07
9336.0,165229.5,208.5259673550296,203.0,-16.38202926035503,-16.34529071273598,0.20042227873958182,1.2261775104643204,0.8129193632568189,1.3229246642598724e-07
9370.0,165831.3,209.5282481360947,204.0,-16.475985035502962,-16.46238876169344,0.24793516008451189,1.5060703745584945,0.8115814862494095,1.353063884823591e-07
9404.0,166433.09999999998,210.53290673372786,205.0,-16.628036751479286,-16.648408455621297,0.31976814582475876,1.9207130019493832,0.8102127523899826,1.384652627556271e-07
9438.0,167034.90000000002,211.53584799999996,206.0,-16.750733999999998,-16.802885226190472,0.2820566908480484,1.6786205883761542,0.808811668216077,1.4177799501080557e-07
9471.0,167619.0,212.5103548047337,207.0,-16.86029909467457,-16.93671834467457,0.2710382508445438,1.6002996881020144,0.8073766475653424,1.4525423119859937e-07
9505.0,168220.8,213.51332086390542,208.0,-17.023265775147937,-17.15686695857989,0.29907865760937147,1.7432008905320953,0.8059060038207352,1.4890442839865514e-07
9538.5,168813.75,214.50306317857147,209.0,-17.169041023809516,-17.34374841434206,0.3039489592128021,1.7524986637920654,0.804397941397303,1.527399375866878e-07
9572.5,169415.55000000002,215.506525,210.0,-17.318368434523805,-17.503198785714282,0.3804255770148189,2.173463157633299,0.802850546382262,1.567730893992092e-07
9606.5,170017.35,216.5103127380953,211.0,-17.54425296428571,-17.732256532333047,0.4186992576541694,2.3612294176475057,0.801261776228587,1.6101729682915789e-07
9639.5,170601.44999999998,217.48357982738094,212.0,-17.75974014285714,-17.95172234995773,0.3978391636398684,2.216161524138129,0.7996294483891705,1.654871666922908e-07
9673.5,171203.25,218.48675550000007,213.0,-17.950754000000003,-18.13913023809524,0.3936157713693638,2.1699815051920415,0.7979512277635391,1.7019862508238504e-07
9706.5,171787.35,219.45917266071444,214.0,-18.197306404761907,-18.376571327380955,0.39927891207422367,2.1727606579106573,0.796224612811763,1.7516905964631846e-07
9740.5,172389.15,220.46142219047627,215.0,-18.45012870238096,-18.64490325859398,0.4355349967306947,2.335946669661286,0.7944469201702947,1.804174750708043e-07
9774.5,172990.95,221.4635334642858,216.0,-18.667752565476192,-18.88917035714286,0.4612309671033556,2.441774616792225,0.7926152675815067,1.8596467632470137e-07
9807.5,173575.05,222.4363751547619,217.0,-18.877844017857143,-19.130229291666666,0.45223508346081137,2.36398151096814,0.7907265549222572,1.918334680550693e-07
9841.5,174176.85,223.43923210714289,218.0,-19.11844335119047,-19.37773442219639,0.3796675642844737,1.9592980067348855,0.7887774430862762,1.9804888251595543e-07
9875.0,174769.80000000002,224.42781123668644,219.0,-19.334310005917164,-19.606138642821925,0.4081542433880686,2.0817676077053524,0.7867643304398524,2.046384385279154e-07
9908.5,175362.75,225.41652385714292,220.0,-19.581847529761905,-19.854968839285714,0.5224918744504075,2.6315421528972,0.7846833265294767,2.116324333556463e-07
9942.5,175964.55000000002,226.4198390952381,221.0,-19.843534613095247,-20.120975181142583,0.5449028371542828,2.7081333397049603,0.7825302226727565,2.1906427405404827e-07
9976.0,176557.50000000003,227.4077186804734,222.0,-20.079204775147932,-20.380964287052695,0.4692898437117589,2.3025890095390733,0.780300459009025,2.2697085627632063e-07
10009.5,177150.44999999998,228.39522914285723,223.0,-20.335297702380963,-20.61701574404763,0.43554897235963663,2.1125704018797418,0.7779890875223326,2.3539299220942667e-07
10043.5,177752.25,229.3977997559523,224.0,-20.620441446428575,-20.888459487848692,0.46411522202616473,2.2218738643515166,0.7755907304754002,2.4437590057102554e-07
10077.0,178345.2,230.3858527514793,225.0,-20.869926668639053,-21.154445936496195,0.5479740829406767,2.5903494924218164,0.7730995336069023,2.53969766994544e-07
10110.5,178938.15,231.37492263690478,226.0,-21.154621732142864,-21.434857136904768,0.6119248570324147,2.8548119221137847,0.7705091133440155,2.642303819078151e-07
10144.5,179539.94999999998,232.38001708928593,227.0,-21.526934125000004,-21.835743568786985,0.6767614948852001,3.099328826395425,0.7678124971650805,2.7521987611134335e-07
10177.5,180124.05000000002,233.35506506547608,228.0,-21.90769566071429,-22.278470636904764,0.7035945382021199,3.158181500289344,0.7650020561106043,2.870075558880636e-07
10211.5,180725.85,234.35881583333338,229.0,-22.308883500000004,-22.733624297619052,0.7533874812206949,3.3139787627246,0.7620694282811981,2.9967087455951e-07
10245.5,181327.65,235.3617529166666,230.0,-22.757298952380957,-23.17697362102001,0.8109847358401715,3.499096772085295,0.7590054319744185,3.1329653843448213e-07
10278.5,181911.75,236.33315491666676,231.0,-23.211251690476193,-23.640409202380955,0.8196660746890604,3.4672245631285743,0.7557999668939656,3.2798178883908236e-07
10312.5,182513.55,237.3335290476191,232.0,-23.67649673809524,-24.07558973809524,0.771544469352157,3.204675265467447,0.75244190160849,3.438358748275583e-07
10346.0,183106.5,238.32131794082838,233.0,-24.120700899408277,-24.54467656213017,0.7824702488407955,3.1879427983502704,0.7489189451363125,3.6098176237064905e-07
10379.5,183699.44999999998,239.3089356130952,234.0,-24.5959795892857,-25.023591518279783,0.7985651075398863,3.1912489738194973,0.7452175001780688,3.795581030030526e-07
10413.5,184301.25,240.3110913928572,235.0,-25.090587398809518,-25.545751107142852,0.8586635543151584,3.3612773831303295,0.7413224951007904,3.997215215489902e-07
10447.0,184894.2,241.30016243195266,236.0,-25.66030877514791,-26.16113579881655,0.9879623760166449,3.7764506236053306,0.7372171912805472,4.2164926755683396e-07
10481.0,185496.0,242.30403598224854,237.0,-26.27010292307692,-26.776100029585795,1.0729324850457276,4.00705287125537,0.7328829618186808,4.455423000537806e-07
10515.0,186097.8,243.30627463313624,238.0,-26.958252124260355,-27.44875076923077,1.0860825582636948,3.9567649813818155,0.7282990369350603,4.716288823924941e-07
10548.0,186681.90000000002,244.27979072781062,239.0,-27.665141828402366,-28.160257584354746,1.1556721135804495,4.10391172779086,0.7234422104783594,5.00168782224808e-07
10582.0,187283.7,245.28345531952658,240.0,-28.46595507692311,-28.969738254437903,1.214999010492078,4.194028264324932,0.7182865009329541,5.314581923987483e-07
10616.0,187885.5,246.28807395266273,241.0,-29.323311650887558,-29.841363769230753,1.4065317150487053,4.7133627200341675,0.7128027589805989,5.658355278215232e-07
10649.5,188478.44999999998,247.27773261309514,242.0,-30.304384535714288,-30.84066570731192,1.579181461033204,5.120451925455035,0.7069582120001527,6.036882772564311e-07
10683.5,189080.25,248.2807605714285,243.0,-31.42698320238096,-31.969070208333342,1.7857657306023227,5.585917009675274,0.7007159337258768,6.454611656270259e-07
10717.0,189673.2,249.2697843846154,244.0,-32.64798369822488,-33.196451260355055,1.9511084564707117,5.877460940533809,0.6940342244371464,6.916659491262855e-07
10750.5,190266.15,250.25858725595248,245.0,-33.98988483928571,-34.547462898457304,2.0806587351140835,6.022609362747138,0.6868658832309988,7.428932887743045e-07
10784.5,190867.94999999998,251.2594036845238,246.0,-35.45129941071426,-35.98185235745983,2.20490426174525,6.127823103270904,0.6791573487104969,7.998273141573975e-07
10818.0,191460.9,252.24578377514788,247.0,-37.00062172781065,-37.50775862662017,2.3890872532527068,6.369581496552325,0.6708476771888167,8.632637226169138e-07
10852.0,192062.7,253.24887507100593,248.0,-38.6907007514793,-39.18995837278107,2.59190639001391,6.613700288628242,0.661867317364029,9.341326215883683e-07
10885.5,192655.65,254.2364783273811,249.0,-40.581132422619056,-41.07463411492675,2.9113420900624,7.087931889828818,0.6521366260649408,1.0135278090128708e-06
10919.0,193248.59999999998,255.2240835680473,250.0,-42.7146212189349,-43.20404066272189,3.357646731002452,7.7716034877718245,0.6415640492310437,1.102744926650967e-06
10953.0,193850.4,256.2288858520712,251.0,-45.13533465088755,-45.63852187707803,3.7882744955296688,8.300607337224767,0.6300438630606616,1.2033319637394513e-06
10987.0,194452.2,257.23231090532545,252.0,-47.887371627218904,-48.40651206508873,4.252721018713174,8.78543162332136,0.6174533282914674,1.317157120372947e-06
11020.5,195045.15,258.2210633095236,253.0,-50.98933374999998,-51.50359494526625,4.737618177691957,9.198616490221127,0.603649050017113,1.4465012825870538e-06
11054.0,195638.09999999998,259.2085650059172,254.0,-54.48153011834323,-54.99390696449708,5.418491530602326,9.852894310819545,0.5884622474234058,1.5941856835732793e-06
11088.0,196239.90000000002,260.21123407692323,255.0,-58.486361337278105,-58.992366605135246,6.201749306425548,10.512799643955443,0.5716925084953894,1.7637504040601826e-06
11122.0,196841.7,261.2130250473374,256.0,-63.084200443787,-63.59160597633137,7.059523418724793,11.101344761370438,0.5530994117554083,1.9597072635213486e-06
11156.0,197443.50000000003,262.2169934023669,257.0,-68.37739224852072,-68.89079479289941,8.108133835159215,11.76954607583497,0.5323911032005738,2.1879033552107963e-06
11189.5,198036.45,263.2047334588235,258.0,-74.44022398823529,-74.95603818941872,9.502121587001026,12.676926124335115,0.5092084578161683,2.4560525549999213e-06
11223.0,198629.40000000002,264.1935732899408,259.0,-81.44804675147931,-81.97960707290788,11.032454201002917,13.457559257622808,0.4831027180485578,2.7745283782965036e-06
11257.0,199231.19999999998,265.19753504142,260.0,-89.70251215976336,-90.24388703550301,12.804817089907647,14.18912406207645,0.45350327960182246,3.157575430512427e-06
11291.0,199832.99999999994,266.20232474556195,261.0,-99.19301167455623,-99.73428775147931,14.624807513941152,14.663770949448853,0.41967019724787036,3.625213883751144e-06
11325.0,200434.80000000002,267.2045828224851,262.0,-109.93505091715973,-110.4818272307692,16.404020102724314,14.847708907330412,0.3806222425158823,4.206335501688585e-06
11359.0,201036.59999999998,268.2073493550296,263.0,-121.94220694082836,-122.5048630539236,18.190584199229782,14.848867012914205,0.33502438158241243,4.943938757634436e-06
11392.5,201629.55,269.1953568647059,264.0,-134.57215579411772,-135.12132950417688,19.37925586272595,14.342114552778213,0.2810049221300376,5.904401596257269e-06
11426.0,202222.5,270.1827583491125,265.0,-146.6825420710059,-147.22712637869822,18.30001424220622,12.429784301525283,0.21584434333090055,7.194841199334445e-06
11460.0,202824.30000000002,271.1845505739645,266.0,-156.24221745562124,-156.77678105681173,14.137519387831286,9.017610447498745,0.1354150484254684,8.997875997077132e-06
11494.0,203426.09999999998,272.1869300532542,267.0,-157.3092479940828,-157.8301079583685,13.607750281593146,8.621770876050164,0.03309919538475409,1.1647318530136341e-05
11528.0,204027.90000000002,273.1898912366862,268.0,-140.509685260355,-141.01346803550294,40.86418146289419,28.978920972715756,,
11561.5,204620.84999999998,274.1778871785714,269.0,-115.84981203571422,-116.35445492328819,55.57990349787655,47.76774858729737,,
11595.0,205213.79999999996,275.16715269230764,270.0,-88.59723782840236,-89.10539110816426,56.12651139331058,62.98890638971451,,
11628.5,205806.75,276.1554600535714,271.0,-61.41961225595243,-61.93487653405894,42.11048927212065,67.99156085983871,,
