T(K),massfrac,cp(J/gK)
195.39999999999938,0.2924855954138332,2.9118526950368153
195.49999999999937,0.2922990469820301,2.9125165639222064
195.59999999999937,0.2921123910344591,2.913182053515957
195.69999999999936,0.29192562693483637,2.913849163818066
195.79999999999936,0.2917387540457238,2.914517894828535
195.89999999999935,0.2915517717285115,2.915188246547361
195.99999999999935,0.2913646793434081,2.9158602189745477
196.09999999999934,0.2911774762494237,2.916533812110093
196.19999999999933,0.290990161804354,2.917209025953998
196.29999999999933,0.2908027353647697,2.917885860506261
196.39999999999932,0.2906151962859968,2.9185643157668846
196.49999999999932,0.2904275439221068,2.919244391735866
196.5999999999993,0.29023977762590064,2.9199260884132068
196.6999999999993,0.29005189674889037,2.920609405798907
196.7999999999993,0.2898639006412913,2.9212943438929657
196.8999999999993,0.2896757886520019,2.9219809026953842
